"Time","coredns","etcd","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload","ue-ch-est","ue-ch-est-56967588d5-j4wds","ue-ch-mmse","ue-ch-mmse-86945f4b45-fqhfm","ue-check-crc","ue-check-crc-74c7fc4f64-zfrdr","ue-descrambling","ue-descrambling-c9454ff78-phz8p","ue-layer-demap","ue-layer-demap-7fd5c94944-jh5fm","ue-ldpc-dec","ue-ldpc-dec-57b6745967-s4pd4","ue-ofdm-demod","ue-ofdm-demod-6cf8d58bf7-hd4jd","ue-soft-demod","ue-soft-demod-5bf45b6d95-sgz6h"
1780046175000,0.03805582042544176,0.11416746127632528,0,0.03805582042544176,0,0.1902791021272088,0.11416746127632528,0,0.03805582042544176,0,0,0.03805582042544176,0,9.970624951475259,undefined,9.97062495147481,undefined,undefined,undefined,9.970624951474825,undefined,9.970624951474825,undefined,10.00868077190027,undefined,9.9706249514748,undefined,9.970624951474393,undefined
1780046176000,0.03805582042544176,0.11416746127632528,0,0.03805582042544176,0,0.1902791021272088,0.11416746127632528,0,0.03805582042544176,0,0,0.03805582042544176,0,9.970624951475259,undefined,9.97062495147481,undefined,undefined,undefined,9.970624951474825,undefined,9.970624951474825,undefined,10.00868077190027,undefined,9.9706249514748,undefined,9.970624951474393,undefined
1780046177000,0.03805582042544176,0.11416746127632528,0,0.03805582042544176,0,0.1902791021272088,0.11416746127632528,0,0.03805582042544176,0,0,0.03805582042544176,0,9.970624951475259,undefined,9.97062495147481,undefined,undefined,undefined,9.970624951474825,undefined,9.970624951474825,undefined,10.00868077190027,undefined,9.9706249514748,undefined,9.970624951474393,undefined
1780046178000,0.03805582042544176,0.11416746127632528,0,0.03805582042544176,0,0.1902791021272088,0.11416746127632528,0,0.03805582042544176,0,0,0.03805582042544176,0,9.970624951475259,undefined,9.97062495147481,undefined,undefined,undefined,9.970624951474825,undefined,9.970624951474825,undefined,10.00868077190027,undefined,9.9706249514748,undefined,9.970624951474393,undefined
1780046179000,0.03805582042544176,0.11416746127632528,0,0.03805582042544176,0,0.1902791021272088,0.11416746127632528,0,0.03805582042544176,0,0,0.03805582042544176,0,9.970624951475259,undefined,9.97062495147481,undefined,undefined,undefined,9.970624951474825,undefined,9.970624951474825,undefined,10.00868077190027,undefined,9.9706249514748,undefined,9.970624951474393,undefined
1780046180000,0,0.039480816371550834,0.039480816371550834,0.039480816371550834,0,0.19740408185865185,0.11844244911510134,0,0.07896163274310167,0,0,0.039480816371550834,0,10.34397388935619,undefined,10.34397388935573,undefined,undefined,undefined,10.343973889355745,undefined,10.304493072984194,undefined,10.343973889355745,undefined,10.304493072984139,undefined,10.343973889355295,undefined
1780046181000,0,0.039480816371550834,0.039480816371550834,0.039480816371550834,0,0.19740408185865185,0.11844244911510134,0,0.07896163274310167,0,0,0.039480816371550834,0,10.34397388935619,undefined,10.34397388935573,undefined,undefined,undefined,10.343973889355745,undefined,10.304493072984194,undefined,10.343973889355745,undefined,10.304493072984139,undefined,10.343973889355295,undefined
1780046182000,0,0.039480816371550834,0.039480816371550834,0.039480816371550834,0,0.19740408185865185,0.11844244911510134,0,0.07896163274310167,0,0,0.039480816371550834,0,10.34397388935619,undefined,10.34397388935573,undefined,undefined,undefined,10.343973889355745,undefined,10.304493072984194,undefined,10.343973889355745,undefined,10.304493072984139,undefined,10.343973889355295,undefined
1780046183000,0,0.039480816371550834,0.039480816371550834,0.039480816371550834,0,0.19740408185865185,0.11844244911510134,0,0.07896163274310167,0,0,0.039480816371550834,0,10.34397388935619,undefined,10.34397388935573,undefined,undefined,undefined,10.343973889355745,undefined,10.304493072984194,undefined,10.343973889355745,undefined,10.304493072984139,undefined,10.343973889355295,undefined
1780046184000,0,0.039480816371550834,0.039480816371550834,0.039480816371550834,0,0.19740408185865185,0.11844244911510134,0,0.07896163274310167,0,0,0.039480816371550834,0,10.34397388935619,undefined,10.34397388935573,undefined,undefined,undefined,10.343973889355745,undefined,10.304493072984194,undefined,10.343973889355745,undefined,10.304493072984139,undefined,10.343973889355295,undefined
1780046185000,0,0.11870540643746472,0.03956846881248824,0.03956846881248824,0,0.1978423440624412,0.11870540643746472,0,0.03956846881248824,0,0,0,0,10.327370360069326,undefined,10.327370360068821,undefined,undefined,undefined,10.327370360068763,undefined,10.327370360068876,undefined,10.287801891256274,undefined,10.327370360068821,undefined,10.327370360067526,undefined
1780046186000,0,0.11870540643746472,0.03956846881248824,0.03956846881248824,0,0.1978423440624412,0.11870540643746472,0,0.03956846881248824,0,0,0,0,10.327370360069326,undefined,10.327370360068821,undefined,undefined,undefined,10.327370360068763,undefined,10.327370360068876,undefined,10.287801891256274,undefined,10.327370360068821,undefined,10.327370360067526,undefined
1780046187000,0,0.11870540643746472,0.03956846881248824,0.03956846881248824,0,0.1978423440624412,0.11870540643746472,0,0.03956846881248824,0,0,0,0,10.327370360069326,undefined,10.327370360068821,undefined,undefined,undefined,10.327370360068763,undefined,10.327370360068876,undefined,10.287801891256274,undefined,10.327370360068821,undefined,10.327370360067526,undefined
1780046188000,0,0.11870540643746472,0.03956846881248824,0.03956846881248824,0,0.1978423440624412,0.11870540643746472,0,0.03956846881248824,0,0,0,0,10.327370360069326,undefined,10.327370360068821,undefined,undefined,undefined,10.327370360068763,undefined,10.327370360068876,undefined,10.287801891256274,undefined,10.327370360068821,undefined,10.327370360067526,undefined
1780046189000,0,0.11870540643746472,0.03956846881248824,0.03956846881248824,0,0.1978423440624412,0.11870540643746472,0,0.03956846881248824,0,0,0,0,10.327370360069326,undefined,10.327370360068821,undefined,undefined,undefined,10.327370360068763,undefined,10.327370360068876,undefined,10.287801891256274,undefined,10.327370360068821,undefined,10.327370360067526,undefined
1780046190000,0,0.07775161743103075,0.07775161743114124,0,0,0.11662742614654613,0.1166274261469881,0,0.038875808715515374,0,0,0,0,10.107710266042837,undefined,10.107710266043181,undefined,undefined,undefined,10.107710266043167,undefined,10.107710266043279,undefined,10.107710266043167,undefined,10.068834457327652,undefined,10.068834457328204,undefined
1780046191000,0,0.07775161743103075,0.07775161743114124,0,0,0.11662742614654613,0.1166274261469881,0,0.038875808715515374,0,0,0,0,10.107710266042837,undefined,10.107710266043181,undefined,undefined,undefined,10.107710266043167,undefined,10.107710266043279,undefined,10.107710266043167,undefined,10.068834457327652,undefined,10.068834457328204,undefined
1780046192000,0,0.07775161743103075,0.07775161743114124,0,0,0.11662742614654613,0.1166274261469881,0,0.038875808715515374,0,0,0,0,10.107710266042837,undefined,10.107710266043181,undefined,undefined,undefined,10.107710266043167,undefined,10.107710266043279,undefined,10.107710266043167,undefined,10.068834457327652,undefined,10.068834457328204,undefined
1780046193000,0,0.07775161743103075,0.07775161743114124,0,0,0.11662742614654613,0.1166274261469881,0,0.038875808715515374,0,0,0,0,10.107710266042837,undefined,10.107710266043181,undefined,undefined,undefined,10.107710266043167,undefined,10.107710266043279,undefined,10.107710266043167,undefined,10.068834457327652,undefined,10.068834457328204,undefined
1780046194000,0,0.07775161743103075,0.07775161743114124,0,0,0.11662742614654613,0.1166274261469881,0,0.038875808715515374,0,0,0,0,10.107710266042837,undefined,10.107710266043181,undefined,undefined,undefined,10.107710266043167,undefined,10.107710266043279,undefined,10.107710266043167,undefined,10.068834457327652,undefined,10.068834457328204,undefined
1780046195000,0.038629199497977836,0.11588759849376883,0,0,0,0.1931459974896147,0.11588759849376883,0,0.07725839899584587,0,0,0,0,10.004962669970825,undefined,10.00496266997114,undefined,undefined,undefined,10.043591869469076,undefined,10.043591869469187,undefined,10.004962669971045,undefined,10.043591869469104,undefined,10.043591869468747,undefined
1780046196000,0.038629199497977836,0.11588759849376883,0,0,0,0.1931459974896147,0.11588759849376883,0,0.07725839899584587,0,0,0,0,10.004962669970825,undefined,10.00496266997114,undefined,undefined,undefined,10.043591869469076,undefined,10.043591869469187,undefined,10.004962669971045,undefined,10.043591869469104,undefined,10.043591869468747,undefined
1780046197000,0.038629199497977836,0.11588759849376883,0,0,0,0.1931459974896147,0.11588759849376883,0,0.07725839899584587,0,0,0,0,10.004962669970825,undefined,10.00496266997114,undefined,undefined,undefined,10.043591869469076,undefined,10.043591869469187,undefined,10.004962669971045,undefined,10.043591869469104,undefined,10.043591869468747,undefined
1780046198000,0.038629199497977836,0.11588759849376883,0,0,0,0.1931459974896147,0.11588759849376883,0,0.07725839899584587,0,0,0,0,10.004962669970825,undefined,10.00496266997114,undefined,undefined,undefined,10.043591869469076,undefined,10.043591869469187,undefined,10.004962669971045,undefined,10.043591869469104,undefined,10.043591869468747,undefined
1780046199000,0.038629199497977836,0.11588759849376883,0,0,0,0.1931459974896147,0.11588759849376883,0,0.07725839899584587,0,0,0,0,10.004962669970825,undefined,10.00496266997114,undefined,undefined,undefined,10.043591869469076,undefined,10.043591869469187,undefined,10.004962669971045,undefined,10.043591869469104,undefined,10.043591869468747,undefined
1780046200000,0,0.07780471117336134,0.03890235558668067,0.03890235558668067,0,0.15560942234672268,0.15560942234672268,0,0.03890235558668067,0,0,0,0,10.075710096959137,undefined,10.075710096959455,undefined,undefined,undefined,10.07571009695947,undefined,10.07571009695958,undefined,10.075710096959359,undefined,10.075710096959442,undefined,10.075710096958254,undefined
1780046201000,0,0.07780471117336134,0.03890235558668067,0.03890235558668067,0,0.15560942234672268,0.15560942234672268,0,0.03890235558668067,0,0,0,0,10.075710096959137,undefined,10.075710096959455,undefined,undefined,undefined,10.07571009695947,undefined,10.07571009695958,undefined,10.075710096959359,undefined,10.075710096959442,undefined,10.075710096958254,undefined
1780046202000,0,0.07780471117336134,0.03890235558668067,0.03890235558668067,0,0.15560942234672268,0.15560942234672268,0,0.03890235558668067,0,0,0,0,10.075710096959137,undefined,10.075710096959455,undefined,undefined,undefined,10.07571009695947,undefined,10.07571009695958,undefined,10.075710096959359,undefined,10.075710096959442,undefined,10.075710096958254,undefined
1780046203000,0,0.07780471117336134,0.03890235558668067,0.03890235558668067,0,0.15560942234672268,0.15560942234672268,0,0.03890235558668067,0,0,0,0,10.075710096959137,undefined,10.075710096959455,undefined,undefined,undefined,10.07571009695947,undefined,10.07571009695958,undefined,10.075710096959359,undefined,10.075710096959442,undefined,10.075710096958254,undefined
1780046204000,0,0.07780471117336134,0.03890235558668067,0.03890235558668067,0,0.15560942234672268,0.15560942234672268,0,0.03890235558668067,0,0,0,0,10.075710096959137,undefined,10.075710096959455,undefined,undefined,undefined,10.07571009695947,undefined,10.07571009695958,undefined,10.075710096959359,undefined,10.075710096959442,undefined,10.075710096958254,undefined
1780046205000,0,0.1185495142928404,0.03951650476439244,0.07903300952856027,0,0.11854951429373889,0.1185495142928404,0,0.07903300952856027,0,0,0.03951650476428013,0,10.195258229193259,undefined,10.234774733957847,undefined,undefined,undefined,10.234774733957876,undefined,10.195258229193707,undefined,10.195258229193485,undefined,10.234774733957876,undefined,10.234774733956641,undefined
1780046206000,0,0.1185495142928404,0.03951650476439244,0.07903300952856027,0,0.11854951429373889,0.1185495142928404,0,0.07903300952856027,0,0,0.03951650476428013,0,10.195258229193259,undefined,10.234774733957847,undefined,undefined,undefined,10.234774733957876,undefined,10.195258229193707,undefined,10.195258229193485,undefined,10.234774733957876,undefined,10.234774733956641,undefined
1780046207000,0,0.1185495142928404,0.03951650476439244,0.07903300952856027,0,0.11854951429373889,0.1185495142928404,0,0.07903300952856027,0,0,0.03951650476428013,0,10.195258229193259,undefined,10.234774733957847,undefined,undefined,undefined,10.234774733957876,undefined,10.195258229193707,undefined,10.195258229193485,undefined,10.234774733957876,undefined,10.234774733956641,undefined
1780046208000,0,0.1185495142928404,0.03951650476439244,0.07903300952856027,0,0.11854951429373889,0.1185495142928404,0,0.07903300952856027,0,0,0.03951650476428013,0,10.195258229193259,undefined,10.234774733957847,undefined,undefined,undefined,10.234774733957876,undefined,10.195258229193707,undefined,10.195258229193485,undefined,10.234774733957876,undefined,10.234774733956641,undefined
1780046209000,0,0.1185495142928404,0.03951650476439244,0.07903300952856027,0,0.11854951429373889,0.1185495142928404,0,0.07903300952856027,0,0,0.03951650476428013,0,10.195258229193259,undefined,10.234774733957847,undefined,undefined,undefined,10.234774733957876,undefined,10.195258229193707,undefined,10.195258229193485,undefined,10.234774733957876,undefined,10.234774733956641,undefined
1780046210000,0,0.12608442997803165,0,0,0,0.2521688599560633,0.12608442997803165,0.08405628665210323,0.08405628665226002,0,0,0,0,10.801232834794268,undefined,10.843260978120579,undefined,4.875264625821658,undefined,10.801232834794508,undefined,10.843260978120757,undefined,10.801232834794508,undefined,10.801232834794568,undefined,0,undefined
1780046211000,0,0.12608442997803165,0,0,0,0.2521688599560633,0.12608442997803165,0.08405628665210323,0.08405628665226002,0,0,0,0,10.801232834794268,undefined,10.843260978120579,undefined,4.875264625821658,undefined,10.801232834794508,undefined,10.843260978120757,undefined,10.801232834794508,undefined,10.801232834794568,undefined,0,undefined
1780046212000,0,0.12608442997803165,0,0,0,0.2521688599560633,0.12608442997803165,0.08405628665210323,0.08405628665226002,0,0,0,0,10.801232834794268,undefined,10.843260978120579,undefined,4.875264625821658,undefined,10.801232834794508,undefined,10.843260978120757,undefined,10.801232834794508,undefined,10.801232834794568,undefined,0,undefined
1780046213000,0,0.12608442997803165,0,0,0,0.2521688599560633,0.12608442997803165,0.08405628665210323,0.08405628665226002,0,0,0,0,10.801232834794268,undefined,10.843260978120579,undefined,4.875264625821658,undefined,10.801232834794508,undefined,10.843260978120757,undefined,10.801232834794508,undefined,10.801232834794568,undefined,0,undefined
1780046214000,0,0.12608442997803165,0,0,0,0.2521688599560633,0.12608442997803165,0.08405628665210323,0.08405628665226002,0,0,0,0,10.801232834794268,undefined,10.843260978120579,undefined,4.875264625821658,undefined,10.801232834794508,undefined,10.843260978120757,undefined,10.801232834794508,undefined,10.801232834794568,undefined,0,undefined
1780046215000,0,0.07561615897957417,0,0.03780807948978709,0,0.15123231795914835,0.11342423846936125,0,0.03780807948978709,0,0,0,0,9.716676428883877,undefined,9.716676428884119,undefined,9.716676428884119,undefined,9.678868349394303,undefined,9.716676428884307,undefined,9.716676428884092,undefined,9.678868349394303,undefined,0,undefined
1780046216000,0,0.07561615897957417,0,0.03780807948978709,0,0.15123231795914835,0.11342423846936125,0,0.03780807948978709,0,0,0,0,9.716676428883877,undefined,9.716676428884119,undefined,9.716676428884119,undefined,9.678868349394303,undefined,9.716676428884307,undefined,9.716676428884092,undefined,9.678868349394303,undefined,0,undefined
1780046217000,0,0.07561615897957417,0,0.03780807948978709,0,0.15123231795914835,0.11342423846936125,0,0.03780807948978709,0,0,0,0,9.716676428883877,undefined,9.716676428884119,undefined,9.716676428884119,undefined,9.678868349394303,undefined,9.716676428884307,undefined,9.716676428884092,undefined,9.678868349394303,undefined,0,undefined
1780046218000,0,0.07561615897957417,0,0.03780807948978709,0,0.15123231795914835,0.11342423846936125,0,0.03780807948978709,0,0,0,0,9.716676428883877,undefined,9.716676428884119,undefined,9.716676428884119,undefined,9.678868349394303,undefined,9.716676428884307,undefined,9.716676428884092,undefined,9.678868349394303,undefined,0,undefined
1780046219000,0,0.07561615897957417,0,0.03780807948978709,0,0.15123231795914835,0.11342423846936125,0,0.03780807948978709,0,0,0,0,9.716676428883877,undefined,9.716676428884119,undefined,9.716676428884119,undefined,9.678868349394303,undefined,9.716676428884307,undefined,9.716676428884092,undefined,9.678868349394303,undefined,0,undefined
1780046220000,0,0.11468270034098134,0,0.0764551335603645,0,0.152910267120729,0.152910267120729,0,0.03822756678018225,0,0,0.0764551335603645,0,9.786257095735348,undefined,9.786257095735538,undefined,9.786257095735555,undefined,9.786257095735564,undefined,9.786257095735783,undefined,9.786257095735456,undefined,9.786257095735564,undefined,0,undefined
1780046221000,0,0.11468270034098134,0,0.0764551335603645,0,0.152910267120729,0.152910267120729,0,0.03822756678018225,0,0,0.0764551335603645,0,9.786257095735348,undefined,9.786257095735538,undefined,9.786257095735555,undefined,9.786257095735564,undefined,9.786257095735783,undefined,9.786257095735456,undefined,9.786257095735564,undefined,0,undefined
1780046222000,0,0.11468270034098134,0,0.0764551335603645,0,0.152910267120729,0.152910267120729,0,0.03822756678018225,0,0,0.0764551335603645,0,9.786257095735348,undefined,9.786257095735538,undefined,9.786257095735555,undefined,9.786257095735564,undefined,9.786257095735783,undefined,9.786257095735456,undefined,9.786257095735564,undefined,0,undefined
1780046223000,0,0.11468270034098134,0,0.0764551335603645,0,0.152910267120729,0.152910267120729,0,0.03822756678018225,0,0,0.0764551335603645,0,9.786257095735348,undefined,9.786257095735538,undefined,9.786257095735555,undefined,9.786257095735564,undefined,9.786257095735783,undefined,9.786257095735456,undefined,9.786257095735564,undefined,0,undefined
1780046224000,0,0.11468270034098134,0,0.0764551335603645,0,0.152910267120729,0.152910267120729,0,0.03822756678018225,0,0,0.0764551335603645,0,9.786257095735348,undefined,9.786257095735538,undefined,9.786257095735555,undefined,9.786257095735564,undefined,9.786257095735783,undefined,9.786257095735456,undefined,9.786257095735564,undefined,0,undefined
1780046225000,0.08868602199957601,0.17737204399902598,0,0.04434301100000856,0,0.5321161319970779,0.08868602199951299,0,0.044343010999756495,0,0,0.22171505499903454,0,11.307467804947988,undefined,11.351810815947966,undefined,0,undefined,11.307467804948242,undefined,11.396153826948007,undefined,11.307467804948114,undefined,11.307467804948178,undefined,0,undefined
1780046226000,0.08868602199957601,0.17737204399902598,0,0.04434301100000856,0,0.5321161319970779,0.08868602199951299,0,0.044343010999756495,0,0,0.22171505499903454,0,11.307467804947988,undefined,11.351810815947966,undefined,0,undefined,11.307467804948242,undefined,11.396153826948007,undefined,11.307467804948114,undefined,11.307467804948178,undefined,0,undefined
1780046227000,0.08868602199957601,0.17737204399902598,0,0.04434301100000856,0,0.5321161319970779,0.08868602199951299,0,0.044343010999756495,0,0,0.22171505499903454,0,11.307467804947988,undefined,11.351810815947966,undefined,0,undefined,11.307467804948242,undefined,11.396153826948007,undefined,11.307467804948114,undefined,11.307467804948178,undefined,0,undefined
1780046228000,0.08868602199957601,0.17737204399902598,0,0.04434301100000856,0,0.5321161319970779,0.08868602199951299,0,0.044343010999756495,0,0,0.22171505499903454,0,11.307467804947988,undefined,11.351810815947966,undefined,0,undefined,11.307467804948242,undefined,11.396153826948007,undefined,11.307467804948114,undefined,11.307467804948178,undefined,0,undefined
1780046229000,0.08868602199957601,0.17737204399902598,0,0.04434301100000856,0,0.5321161319970779,0.08868602199951299,0,0.044343010999756495,0,0,0.22171505499903454,0,11.307467804947988,undefined,11.351810815947966,undefined,0,undefined,11.307467804948242,undefined,11.396153826948007,undefined,11.307467804948114,undefined,11.307467804948178,undefined,0,undefined
1780046230000,0,0.11390950698666844,0,0.03796983566207893,0,0.1518793426483157,0.11390950698623678,0,0.0759396713243737,0,0,0,0,9.68230809383876,undefined,9.682308093838948,undefined,0,undefined,9.682308093838977,undefined,9.682308093839191,undefined,9.682308093838868,undefined,9.682308093838921,undefined,0,undefined
1780046231000,0,0.11390950698666844,0,0.03796983566207893,0,0.1518793426483157,0.11390950698623678,0,0.0759396713243737,0,0,0,0,9.68230809383876,undefined,9.682308093838948,undefined,0,undefined,9.682308093838977,undefined,9.682308093839191,undefined,9.682308093838868,undefined,9.682308093838921,undefined,0,undefined
1780046232000,0,0.11390950698666844,0,0.03796983566207893,0,0.1518793426483157,0.11390950698623678,0,0.0759396713243737,0,0,0,0,9.68230809383876,undefined,9.682308093838948,undefined,0,undefined,9.682308093838977,undefined,9.682308093839191,undefined,9.682308093838868,undefined,9.682308093838921,undefined,0,undefined
1780046233000,0,0.11390950698666844,0,0.03796983566207893,0,0.1518793426483157,0.11390950698623678,0,0.0759396713243737,0,0,0,0,9.68230809383876,undefined,9.682308093838948,undefined,0,undefined,9.682308093838977,undefined,9.682308093839191,undefined,9.682308093838868,undefined,9.682308093838921,undefined,0,undefined
1780046234000,0,0.11390950698666844,0,0.03796983566207893,0,0.1518793426483157,0.11390950698623678,0,0.0759396713243737,0,0,0,0,9.68230809383876,undefined,9.682308093838948,undefined,0,undefined,9.682308093838977,undefined,9.682308093839191,undefined,9.682308093838868,undefined,9.682308093838921,undefined,0,undefined
1780046235000,0,0.07589588189309639,0.03794794094654819,0.0379479409467639,0,0.1897397047336038,0.11384382284007599,0,0.07589588189309639,0.03794794094657515,0,0,0,9.638777000431869,undefined,9.676724941378632,undefined,0,undefined,9.638777000432086,undefined,9.676724941378849,undefined,9.638777000431977,undefined,9.63877700043203,undefined,0,undefined
1780046236000,0,0.07589588189309639,0.03794794094654819,0.0379479409467639,0,0.1897397047336038,0.11384382284007599,0,0.07589588189309639,0.03794794094657515,0,0,0,9.638777000431869,undefined,9.676724941378632,undefined,0,undefined,9.638777000432086,undefined,9.676724941378849,undefined,9.638777000431977,undefined,9.63877700043203,undefined,0,undefined
1780046237000,0,0.07589588189309639,0.03794794094654819,0.0379479409467639,0,0.1897397047336038,0.11384382284007599,0,0.07589588189309639,0.03794794094657515,0,0,0,9.638777000431869,undefined,9.676724941378632,undefined,0,undefined,9.638777000432086,undefined,9.676724941378849,undefined,9.638777000431977,undefined,9.63877700043203,undefined,0,undefined
1780046238000,0,0.07589588189309639,0.03794794094654819,0.0379479409467639,0,0.1897397047336038,0.11384382284007599,0,0.07589588189309639,0.03794794094657515,0,0,0,9.638777000431869,undefined,9.676724941378632,undefined,0,undefined,9.638777000432086,undefined,9.676724941378849,undefined,9.638777000431977,undefined,9.63877700043203,undefined,0,undefined
1780046239000,0,0.07589588189309639,0.03794794094654819,0.0379479409467639,0,0.1897397047336038,0.11384382284007599,0,0.07589588189309639,0.03794794094657515,0,0,0,9.638777000431869,undefined,9.676724941378632,undefined,0,undefined,9.638777000432086,undefined,9.676724941378849,undefined,9.638777000431977,undefined,9.63877700043203,undefined,0,undefined
1780046240000,0,0.07160591596672092,0,0.07160591596672092,0,0.14321183193344184,0.10740887395008139,0,0.03580295798336046,0,0,0,0,9.093951327781697,undefined,0,undefined,0,undefined,9.05814836979844,undefined,9.093951327782104,undefined,9.0939513277818,undefined,9.05814836979844,undefined,0,undefined
1780046241000,0,0.07160591596672092,0,0.07160591596672092,0,0.14321183193344184,0.10740887395008139,0,0.03580295798336046,0,0,0,0,9.093951327781697,undefined,0,undefined,0,undefined,9.05814836979844,undefined,9.093951327782104,undefined,9.0939513277818,undefined,9.05814836979844,undefined,0,undefined
1780046242000,0,0.07160591596672092,0,0.07160591596672092,0,0.14321183193344184,0.10740887395008139,0,0.03580295798336046,0,0,0,0,9.093951327781697,undefined,0,undefined,0,undefined,9.05814836979844,undefined,9.093951327782104,undefined,9.0939513277818,undefined,9.05814836979844,undefined,0,undefined
1780046243000,0,0.07160591596672092,0,0.07160591596672092,0,0.14321183193344184,0.10740887395008139,0,0.03580295798336046,0,0,0,0,9.093951327781697,undefined,0,undefined,0,undefined,9.05814836979844,undefined,9.093951327782104,undefined,9.0939513277818,undefined,9.05814836979844,undefined,0,undefined
1780046244000,0,0.07160591596672092,0,0.07160591596672092,0,0.14321183193344184,0.10740887395008139,0,0.03580295798336046,0,0,0,0,9.093951327781697,undefined,0,undefined,0,undefined,9.05814836979844,undefined,9.093951327782104,undefined,9.0939513277818,undefined,9.05814836979844,undefined,0,undefined
1780046245000,0,0.1423947524339044,0.035598688108374923,0.035598688108374923,0,0.17799344054187463,0.10679606432552947,0,0.07119737621674985,0,0,0,0,8.970869403318575,undefined,0,undefined,0,undefined,9.00646809142705,undefined,8.970869403318979,undefined,9.00646809142695,undefined,9.00646809142705,undefined,0,undefined
1780046246000,0,0.1423947524339044,0.035598688108374923,0.035598688108374923,0,0.17799344054187463,0.10679606432552947,0,0.07119737621674985,0,0,0,0,8.970869403318575,undefined,0,undefined,0,undefined,9.00646809142705,undefined,8.970869403318979,undefined,9.00646809142695,undefined,9.00646809142705,undefined,0,undefined
1780046247000,0,0.1423947524339044,0.035598688108374923,0.035598688108374923,0,0.17799344054187463,0.10679606432552947,0,0.07119737621674985,0,0,0,0,8.970869403318575,undefined,0,undefined,0,undefined,9.00646809142705,undefined,8.970869403318979,undefined,9.00646809142695,undefined,9.00646809142705,undefined,0,undefined
1780046248000,0,0.1423947524339044,0.035598688108374923,0.035598688108374923,0,0.17799344054187463,0.10679606432552947,0,0.07119737621674985,0,0,0,0,8.970869403318575,undefined,0,undefined,0,undefined,9.00646809142705,undefined,8.970869403318979,undefined,9.00646809142695,undefined,9.00646809142705,undefined,0,undefined
1780046249000,0,0.1423947524339044,0.035598688108374923,0.035598688108374923,0,0.17799344054187463,0.10679606432552947,0,0.07119737621674985,0,0,0,0,8.970869403318575,undefined,0,undefined,0,undefined,9.00646809142705,undefined,8.970869403318979,undefined,9.00646809142695,undefined,9.00646809142705,undefined,0,undefined
1780046250000,0,0.07087819136234415,0.035439095681172074,0.035439095681172074,0,0.21263457408703243,0.10631728704351621,0,0.035439095681172074,0,0,0,0,8.930652111663422,undefined,0,undefined,0,undefined,8.930652111663422,undefined,8.930652111663825,undefined,8.966091207344594,undefined,8.930652111663472,undefined,0,undefined
1780046251000,0,0.07087819136234415,0.035439095681172074,0.035439095681172074,0,0.21263457408703243,0.10631728704351621,0,0.035439095681172074,0,0,0,0,8.930652111663422,undefined,0,undefined,0,undefined,8.930652111663422,undefined,8.930652111663825,undefined,8.966091207344594,undefined,8.930652111663472,undefined,0,undefined
1780046252000,0,0.07087819136234415,0.035439095681172074,0.035439095681172074,0,0.21263457408703243,0.10631728704351621,0,0.035439095681172074,0,0,0,0,8.930652111663422,undefined,0,undefined,0,undefined,8.930652111663422,undefined,8.930652111663825,undefined,8.966091207344594,undefined,8.930652111663472,undefined,0,undefined
1780046253000,0,0.07087819136234415,0.035439095681172074,0.035439095681172074,0,0.21263457408703243,0.10631728704351621,0,0.035439095681172074,0,0,0,0,8.930652111663422,undefined,0,undefined,0,undefined,8.930652111663422,undefined,8.930652111663825,undefined,8.966091207344594,undefined,8.930652111663472,undefined,0,undefined
1780046254000,0,0.07087819136234415,0.035439095681172074,0.035439095681172074,0,0.21263457408703243,0.10631728704351621,0,0.035439095681172074,0,0,0,0,8.930652111663422,undefined,0,undefined,0,undefined,8.930652111663422,undefined,8.930652111663825,undefined,8.966091207344594,undefined,8.930652111663472,undefined,0,undefined
1780046255000,0,0.07178760583799393,0,0.035893802918996964,0,0.14357521167598786,0.10768140875699088,0,0.035893802918996964,0.035893802919022465,0,0,0,9.0093445326764,undefined,0,undefined,0,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.009344532676451,undefined,0,undefined
1780046256000,0,0.07178760583799393,0,0.035893802918996964,0,0.14357521167598786,0.10768140875699088,0,0.035893802918996964,0.035893802919022465,0,0,0,9.0093445326764,undefined,0,undefined,0,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.009344532676451,undefined,0,undefined
1780046257000,0,0.07178760583799393,0,0.035893802918996964,0,0.14357521167598786,0.10768140875699088,0,0.035893802918996964,0.035893802919022465,0,0,0,9.0093445326764,undefined,0,undefined,0,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.009344532676451,undefined,0,undefined
1780046258000,0,0.07178760583799393,0,0.035893802918996964,0,0.14357521167598786,0.10768140875699088,0,0.035893802918996964,0.035893802919022465,0,0,0,9.0093445326764,undefined,0,undefined,0,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.009344532676451,undefined,0,undefined
1780046259000,0,0.07178760583799393,0,0.035893802918996964,0,0.14357521167598786,0.10768140875699088,0,0.035893802918996964,0.035893802919022465,0,0,0,9.0093445326764,undefined,0,undefined,0,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.0093445326764,undefined,9.009344532676451,undefined,0,undefined
