"Time","coredns","etcd","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload","ue-ch-est","ue-ch-mmse","ue-ch-mmse-98b7f65cf-h6nwc","ue-check-crc","ue-check-crc-7f9f86875d-k5hd5","ue-descrambling","ue-descrambling-5c54bcf8b4-x74tv","ue-layer-demap","ue-layer-demap-56d87f6894-zvvxl","ue-ldpc-dec","ue-ofdm-demod","ue-ofdm-demod-7f9ddcf5f5-tpqwn","ue-soft-demod","ue-soft-demod-cc9c66bb5-5njnq"
2026-06-03 22:12:51,0,0.0900,0.0225,0.0225,0,0.158,0.113,0,0.0450,0,0,0,0,8.78,,,,,8.75,,8.75,,8.75,0,,8.78,
2026-06-03 22:12:52,0,0.0900,0.0225,0.0225,0,0.158,0.113,0,0.0450,0,0,0,0,8.78,,,,,8.75,,8.75,,8.75,0,,8.78,
2026-06-03 22:12:53,0,0.0900,0.0225,0.0225,0,0.158,0.113,0,0.0450,0,0,0,0,8.78,,,,,8.75,,8.75,,8.75,0,,8.78,
2026-06-03 22:12:54,0,0.0900,0.0225,0.0225,0,0.158,0.113,0,0.0450,0,0,0,0,8.78,,,,,8.75,,8.75,,8.75,0,,8.78,
2026-06-03 22:12:55,0.0221,0.0662,0,0.0221,0,0.177,0.0883,0,0.0662,0.0221,0,0,0,8.58,,,,,8.58,,8.58,,8.58,,,8.58,
2026-06-03 22:12:56,0.0221,0.0662,0,0.0221,0,0.177,0.0883,0,0.0662,0.0221,0,0,0,8.58,,,,,8.58,,8.58,,8.58,,,8.58,
2026-06-03 22:12:57,0.0221,0.0662,0,0.0221,0,0.177,0.0883,0,0.0662,0.0221,0,0,0,8.58,,,,,8.58,,8.58,,8.58,,,8.58,
2026-06-03 22:12:58,0.0221,0.0662,0,0.0221,0,0.177,0.0883,0,0.0662,0.0221,0,0,0,8.58,,,,,8.58,,8.58,,8.58,,,8.58,
2026-06-03 22:12:59,0.0221,0.0662,0,0.0221,0,0.177,0.0883,0,0.0662,0.0221,0,0,0,8.58,,,,,8.58,,8.58,,8.58,,,8.58,
2026-06-03 22:13:00,0,0.0441,0,0.0221,0,0.176,0.0882,0,0.0662,0.0221,0,0.0441,0,8.56,,,,,8.58,,8.58,,8.56,,,8.56,
2026-06-03 22:13:01,0,0.0441,0,0.0221,0,0.176,0.0882,0,0.0662,0.0221,0,0.0441,0,8.56,,,,,8.58,,8.58,,8.56,,,8.56,
2026-06-03 22:13:02,0,0.0441,0,0.0221,0,0.176,0.0882,0,0.0662,0.0221,0,0.0441,0,8.56,,,,,8.58,,8.58,,8.56,,,8.56,
2026-06-03 22:13:03,0,0.0441,0,0.0221,0,0.176,0.0882,0,0.0662,0.0221,0,0.0441,0,8.56,,,,,8.58,,8.58,,8.56,,,8.56,
2026-06-03 22:13:04,0,0.0441,0,0.0221,0,0.176,0.0882,0,0.0662,0.0221,0,0.0441,0,8.56,,,,,8.58,,8.58,,8.56,,,8.56,
2026-06-03 22:13:05,0.0439,0.0878,0.0439,0,0,0.329,0.0878,0.0219,0.0439,0,0,0.110,0,8.52,,,,,8.52,,8.52,,8.52,8.49,,8.52,
2026-06-03 22:13:06,0.0439,0.0878,0.0439,0,0,0.329,0.0878,0.0219,0.0439,0,0,0.110,0,8.52,,,,,8.52,,8.52,,8.52,8.49,,8.52,
2026-06-03 22:13:07,0.0439,0.0878,0.0439,0,0,0.329,0.0878,0.0219,0.0439,0,0,0.110,0,8.52,,,,,8.52,,8.52,,8.52,8.49,,8.52,
2026-06-03 22:13:08,0.0439,0.0878,0.0439,0,0,0.329,0.0878,0.0219,0.0439,0,0,0.110,0,8.52,,,,,8.52,,8.52,,8.52,8.49,,8.52,
2026-06-03 22:13:09,0.0439,0.0878,0.0439,0,0,0.329,0.0878,0.0219,0.0439,0,0,0.110,0,8.52,,,,,8.52,,8.52,,8.52,8.49,,8.52,
2026-06-03 22:13:10,0.0243,0.0730,0,0.0487,0,0.195,0.146,0,0.0487,0,0,0,0,9.42,,,,,9.45,,9.45,,9.42,9.42,,9.42,
2026-06-03 22:13:11,0.0243,0.0730,0,0.0487,0,0.195,0.146,0,0.0487,0,0,0,0,9.42,,,,,9.45,,9.45,,9.42,9.42,,9.42,
2026-06-03 22:13:12,0.0243,0.0730,0,0.0487,0,0.195,0.146,0,0.0487,0,0,0,0,9.42,,,,,9.45,,9.45,,9.42,9.42,,9.42,
2026-06-03 22:13:13,0.0243,0.0730,0,0.0487,0,0.195,0.146,0,0.0487,0,0,0,0,9.42,,,,,9.45,,9.45,,9.42,9.42,,9.42,
2026-06-03 22:13:14,0.0243,0.0730,0,0.0487,0,0.195,0.146,0,0.0487,0,0,0,0,9.42,,,,,9.45,,9.45,,9.42,9.42,,9.42,
2026-06-03 22:13:15,0,0.0996,0.0249,0.0249,0,0.224,0.125,0,0.0249,0,0,0,0,9.66,,,,,9.64,,9.61,,9.64,9.59,,9.64,
2026-06-03 22:13:16,0,0.0996,0.0249,0.0249,0,0.224,0.125,0,0.0249,0,0,0,0,9.66,,,,,9.64,,9.61,,9.64,9.59,,9.64,
2026-06-03 22:13:17,0,0.0996,0.0249,0.0249,0,0.224,0.125,0,0.0249,0,0,0,0,9.66,,,,,9.64,,9.61,,9.64,9.59,,9.64,
2026-06-03 22:13:18,0,0.0996,0.0249,0.0249,0,0.224,0.125,0,0.0249,0,0,0,0,9.66,,,,,9.64,,9.61,,9.64,9.59,,9.64,
2026-06-03 22:13:19,0,0.0996,0.0249,0.0249,0,0.224,0.125,0,0.0249,0,0,0,0,9.66,,,,,9.64,,9.61,,9.64,9.59,,9.64,
2026-06-03 22:13:20,0.0245,0.0735,0,0,0,0.147,0.122,0,0.0490,0,0.0245,0,0,9.48,,,,,9.48,,9.48,,9.46,9.46,,9.48,
2026-06-03 22:13:21,0.0245,0.0735,0,0,0,0.147,0.122,0,0.0490,0,0.0245,0,0,9.48,,,,,9.48,,9.48,,9.46,9.46,,9.48,
2026-06-03 22:13:22,0.0245,0.0735,0,0,0,0.147,0.122,0,0.0490,0,0.0245,0,0,9.48,,,,,9.48,,9.48,,9.46,9.46,,9.48,
2026-06-03 22:13:23,0.0245,0.0735,0,0,0,0.147,0.122,0,0.0490,0,0.0245,0,0,9.48,,,,,9.48,,9.48,,9.46,9.46,,9.48,
2026-06-03 22:13:24,0.0245,0.0735,0,0,0,0.147,0.122,0,0.0490,0,0.0245,0,0,9.48,,,,,9.48,,9.48,,9.46,9.46,,9.48,
2026-06-03 22:13:25,0.0243,0.0974,0.0487,0.0243,0,0.195,0.0730,0,0.0487,0,0,0.0243,0,9.37,,,,,9.40,,9.40,,9.37,9.40,,9.40,
2026-06-03 22:13:26,0.0243,0.0974,0.0487,0.0243,0,0.195,0.0730,0,0.0487,0,0,0.0243,0,9.37,,,,,9.40,,9.40,,9.37,9.40,,9.40,
2026-06-03 22:13:27,0.0243,0.0974,0.0487,0.0243,0,0.195,0.0730,0,0.0487,0,0,0.0243,0,9.37,,,,,9.40,,9.40,,9.37,9.40,,9.40,
2026-06-03 22:13:28,0.0243,0.0974,0.0487,0.0243,0,0.195,0.0730,0,0.0487,0,0,0.0243,0,9.37,,,,,9.40,,9.40,,9.37,9.40,,9.40,
2026-06-03 22:13:29,0.0243,0.0974,0.0487,0.0243,0,0.195,0.0730,0,0.0487,0,0,0.0243,0,9.37,,,,,9.40,,9.40,,9.37,9.40,,9.40,
2026-06-03 22:13:30,0,0.0931,0,0.0466,0,0.256,0.0931,0,0.0466,0,0,0,0,8.99,,,2.65,,8.99,,9.01,,8.99,8.99,,8.99,
2026-06-03 22:13:31,0,0.0931,0,0.0466,0,0.256,0.0931,0,0.0466,0,0,0,0,8.99,,,2.65,,8.99,,9.01,,8.99,8.99,,8.99,
2026-06-03 22:13:32,0,0.0931,0,0.0466,0,0.256,0.0931,0,0.0466,0,0,0,0,8.99,,,2.65,,8.99,,9.01,,8.99,8.99,,8.99,
2026-06-03 22:13:33,0,0.0931,0,0.0466,0,0.256,0.0931,0,0.0466,0,0,0,0,8.99,,,2.65,,8.99,,9.01,,8.99,8.99,,8.99,
2026-06-03 22:13:34,0,0.0931,0,0.0466,0,0.256,0.0931,0,0.0466,0,0,0,0,8.99,,,2.65,,8.99,,9.01,,8.99,8.99,,8.99,
2026-06-03 22:13:35,0.0498,0.124,0,0,0,0.174,0.0996,0,0.0747,0,0,0.0249,0,9.61,,,9.59,,9.61,,9.59,,9.59,9.56,,9.59,
2026-06-03 22:13:36,0.0498,0.124,0,0,0,0.174,0.0996,0,0.0747,0,0,0.0249,0,9.61,,,9.59,,9.61,,9.59,,9.59,9.56,,9.59,
2026-06-03 22:13:37,0.0498,0.124,0,0,0,0.174,0.0996,0,0.0747,0,0,0.0249,0,9.61,,,9.59,,9.61,,9.59,,9.59,9.56,,9.59,
2026-06-03 22:13:38,0.0498,0.124,0,0,0,0.174,0.0996,0,0.0747,0,0,0.0249,0,9.61,,,9.59,,9.61,,9.59,,9.59,9.56,,9.59,
2026-06-03 22:13:39,0.0498,0.124,0,0,0,0.174,0.0996,0,0.0747,0,0,0.0249,0,9.61,,,9.59,,9.61,,9.59,,9.59,9.56,,9.59,
2026-06-03 22:13:40,0.0572,0.0858,0.0572,0.0286,0,0.229,0.0858,0,0.0572,0,0,0,0,11.0,,,0,,11.0,,11.0,,11.0,11.0,,11.0,
2026-06-03 22:13:41,0.0572,0.0858,0.0572,0.0286,0,0.229,0.0858,0,0.0572,0,0,0,0,11.0,,,0,,11.0,,11.0,,11.0,11.0,,11.0,
2026-06-03 22:13:42,0.0572,0.0858,0.0572,0.0286,0,0.229,0.0858,0,0.0572,0,0,0,0,11.0,,,0,,11.0,,11.0,,11.0,11.0,,11.0,
2026-06-03 22:13:43,0.0572,0.0858,0.0572,0.0286,0,0.229,0.0858,0,0.0572,0,0,0,0,11.0,,,0,,11.0,,11.0,,11.0,11.0,,11.0,
2026-06-03 22:13:44,0.0572,0.0858,0.0572,0.0286,0,0.229,0.0858,0,0.0572,0,0,0,0,11.0,,,0,,11.0,,11.0,,11.0,11.0,,11.0,
2026-06-03 22:13:45,0,0.0738,0.0246,0.0246,0,0.172,0.0984,0,0.0492,0.0492,0,0,0,9.45,,,0,,9.45,,9.45,,9.45,9.45,,9.45,
2026-06-03 22:13:46,0,0.0738,0.0246,0.0246,0,0.172,0.0984,0,0.0492,0.0492,0,0,0,9.45,,,0,,9.45,,9.45,,9.45,9.45,,9.45,
2026-06-03 22:13:47,0,0.0738,0.0246,0.0246,0,0.172,0.0984,0,0.0492,0.0492,0,0,0,9.45,,,0,,9.45,,9.45,,9.45,9.45,,9.45,
2026-06-03 22:13:48,0,0.0738,0.0246,0.0246,0,0.172,0.0984,0,0.0492,0.0492,0,0,0,9.45,,,0,,9.45,,9.45,,9.45,9.45,,9.45,
2026-06-03 22:13:49,0,0.0738,0.0246,0.0246,0,0.172,0.0984,0,0.0492,0.0492,0,0,0,9.45,,,0,,9.45,,9.45,,9.45,9.45,,9.45,
2026-06-03 22:13:50,0,0.0986,0,0.0493,0,0.222,0.123,0,0.0493,0,0,0,0,9.46,,,0,,9.46,,9.44,,9.44,9.44,,9.46,
2026-06-03 22:13:51,0,0.0986,0,0.0493,0,0.222,0.123,0,0.0493,0,0,0,0,9.46,,,0,,9.46,,9.44,,9.44,9.44,,9.46,
2026-06-03 22:13:52,0,0.0986,0,0.0493,0,0.222,0.123,0,0.0493,0,0,0,0,9.46,,,0,,9.46,,9.44,,9.44,9.44,,9.46,
2026-06-03 22:13:53,0,0.0986,0,0.0493,0,0.222,0.123,0,0.0493,0,0,0,0,9.46,,,0,,9.46,,9.44,,9.44,9.44,,9.46,
2026-06-03 22:13:54,0,0.0986,0,0.0493,0,0.222,0.123,0,0.0493,0,0,0,0,9.46,,,0,,9.46,,9.44,,9.44,9.44,,9.46,
2026-06-03 22:13:55,0,0.0734,0.0245,0.0245,0,0.171,0.0979,0,0.0489,0,0,0,0,9.34,,,0,,9.37,,9.37,,9.37,9.37,,9.37,
2026-06-03 22:13:56,0,0.0734,0.0245,0.0245,0,0.171,0.0979,0,0.0489,0,0,0,0,9.34,,,0,,9.37,,9.37,,9.37,9.37,,9.37,
2026-06-03 22:13:57,0,0.0734,0.0245,0.0245,0,0.171,0.0979,0,0.0489,0,0,0,0,9.34,,,0,,9.37,,9.37,,9.37,9.37,,9.37,
2026-06-03 22:13:58,0,0.0734,0.0245,0.0245,0,0.171,0.0979,0,0.0489,0,0,0,0,9.34,,,0,,9.37,,9.37,,9.37,9.37,,9.37,
2026-06-03 22:13:59,0,0.0734,0.0245,0.0245,0,0.171,0.0979,0,0.0489,0,0,0,0,9.34,,,0,,9.37,,9.37,,9.37,9.37,,9.37,
2026-06-03 22:14:00,0,0.100,0,0.0250,0,0.200,0.100,0,0.0500,0,0,0.0500,0,9.56,,,0,,9.58,,9.56,,9.53,9.53,,9.56,
2026-06-03 22:14:01,0,0.100,0,0.0250,0,0.200,0.100,0,0.0500,0,0,0.0500,0,9.56,,,0,,9.58,,9.56,,9.53,9.53,,9.56,
2026-06-03 22:14:02,0,0.100,0,0.0250,0,0.200,0.100,0,0.0500,0,0,0.0500,0,9.56,,,0,,9.58,,9.56,,9.53,9.53,,9.56,
2026-06-03 22:14:03,0,0.100,0,0.0250,0,0.200,0.100,0,0.0500,0,0,0.0500,0,9.56,,,0,,9.58,,9.56,,9.53,9.53,,9.56,
2026-06-03 22:14:04,0,0.100,0,0.0250,0,0.200,0.100,0,0.0500,0,0,0.0500,0,9.56,,,0,,9.58,,9.56,,9.53,9.53,,9.56,
2026-06-03 22:14:05,0.0534,0.107,0.0267,0,0,0.587,0.0800,0,0.0534,0,0,0.107,0,10.2,,,0,,10.2,,10.2,,10.2,10.2,,10.2,
2026-06-03 22:14:06,0.0534,0.107,0.0267,0,0,0.587,0.0800,0,0.0534,0,0,0.107,0,10.2,,,0,,10.2,,10.2,,10.2,10.2,,10.2,
2026-06-03 22:14:07,0.0534,0.107,0.0267,0,0,0.587,0.0800,0,0.0534,0,0,0.107,0,10.2,,,0,,10.2,,10.2,,10.2,10.2,,10.2,
2026-06-03 22:14:08,0.0534,0.107,0.0267,0,0,0.587,0.0800,0,0.0534,0,0,0.107,0,10.2,,,0,,10.2,,10.2,,10.2,10.2,,10.2,
2026-06-03 22:14:09,0.0534,0.107,0.0267,0,0,0.587,0.0800,0,0.0534,0,0,0.107,0,10.2,,,0,,10.2,,10.2,,10.2,10.2,,10.2,
2026-06-03 22:14:10,0.0248,0.0990,0.0248,0.0248,0,0.173,0.0990,0,0.0248,0,0,0.173,0,9.43,,,0,,9.43,,9.43,,9.43,9.41,,9.43,
2026-06-03 22:14:11,0.0248,0.0990,0.0248,0.0248,0,0.173,0.0990,0,0.0248,0,0,0.173,0,9.43,,,0,,9.43,,9.43,,9.43,9.41,,9.43,
2026-06-03 22:14:12,0.0248,0.0990,0.0248,0.0248,0,0.173,0.0990,0,0.0248,0,0,0.173,0,9.43,,,0,,9.43,,9.43,,9.43,9.41,,9.43,
2026-06-03 22:14:13,0.0248,0.0990,0.0248,0.0248,0,0.173,0.0990,0,0.0248,0,0,0.173,0,9.43,,,0,,9.43,,9.43,,9.43,9.41,,9.43,
2026-06-03 22:14:14,0.0248,0.0990,0.0248,0.0248,0,0.173,0.0990,0,0.0248,0,0,0.173,0,9.43,,,0,,9.43,,9.43,,9.43,9.41,,9.43,
2026-06-03 22:14:15,0,0.110,0,0.0276,0,0.221,0.138,0,0.0551,0,0,0,0,10.5,,,0,,0,,10.5,,10.5,10.5,,10.5,
2026-06-03 22:14:16,0,0.110,0,0.0276,0,0.221,0.138,0,0.0551,0,0,0,0,10.5,,,0,,0,,10.5,,10.5,10.5,,10.5,
2026-06-03 22:14:17,0,0.110,0,0.0276,0,0.221,0.138,0,0.0551,0,0,0,0,10.5,,,0,,0,,10.5,,10.5,10.5,,10.5,
2026-06-03 22:14:18,0,0.110,0,0.0276,0,0.221,0.138,0,0.0551,0,0,0,0,10.5,,,0,,0,,10.5,,10.5,10.5,,10.5,
2026-06-03 22:14:19,0,0.110,0,0.0276,0,0.221,0.138,0,0.0551,0,0,0,0,10.5,,,0,,0,,10.5,,10.5,10.5,,10.5,
2026-06-03 22:14:20,0.0229,0.115,0.0918,0.0229,0,0.184,0.0918,0,0.0459,0.0229,0,0,0,8.72,,,0,,0,,8.72,,8.72,8.72,,8.70,
2026-06-03 22:14:21,0.0229,0.115,0.0918,0.0229,0,0.184,0.0918,0,0.0459,0.0229,0,0,0,8.72,,,0,,0,,8.72,,8.72,8.72,,8.70,
2026-06-03 22:14:22,0.0229,0.115,0.0918,0.0229,0,0.184,0.0918,0,0.0459,0.0229,0,0,0,8.72,,,0,,0,,8.72,,8.72,8.72,,8.70,
2026-06-03 22:14:23,0.0229,0.115,0.0918,0.0229,0,0.184,0.0918,0,0.0459,0.0229,0,0,0,8.72,,,0,,0,,8.72,,8.72,8.72,,8.70,
2026-06-03 22:14:24,0.0229,0.115,0.0918,0.0229,0,0.184,0.0918,0,0.0459,0.0229,0,0,0,8.72,,,0,,0,,8.72,,8.72,8.72,,8.70,
2026-06-03 22:14:25,0,0.0902,0,0.0225,0.0225,0.158,0.0676,0,0.0225,0,0,0,0,8.54,,,0,,0,,8.54,,8.54,8.54,,8.57,
2026-06-03 22:14:26,0,0.0902,0,0.0225,0.0225,0.158,0.0676,0,0.0225,0,0,0,0,8.54,,,0,,0,,8.54,,8.54,8.54,,8.57,
2026-06-03 22:14:27,0,0.0902,0,0.0225,0.0225,0.158,0.0676,0,0.0225,0,0,0,0,8.54,,,0,,0,,8.54,,8.54,8.54,,8.57,
2026-06-03 22:14:28,0,0.0902,0,0.0225,0.0225,0.158,0.0676,0,0.0225,0,0,0,0,8.54,,,0,,0,,8.54,,8.54,8.54,,8.57,
2026-06-03 22:14:29,0,0.0902,0,0.0225,0.0225,0.158,0.0676,0,0.0225,0,0,0,0,8.54,,,0,,0,,8.54,,8.54,8.54,,8.57,
2026-06-03 22:14:30,0,0.0900,0.0225,0.0225,0,0.180,0.112,0,0.0450,0,0,0,0,8.68,,,0,,0,,8.68,,8.68,8.68,,8.68,
2026-06-03 22:14:31,0,0.0900,0.0225,0.0225,0,0.180,0.112,0,0.0450,0,0,0,0,8.68,,,0,,0,,8.68,,8.68,8.68,,8.68,
2026-06-03 22:14:32,0,0.0900,0.0225,0.0225,0,0.180,0.112,0,0.0450,0,0,0,0,8.68,,,0,,0,,8.68,,8.68,8.68,,8.68,
2026-06-03 22:14:33,0,0.0900,0.0225,0.0225,0,0.180,0.112,0,0.0450,0,0,0,0,8.68,,,0,,0,,8.68,,8.68,8.68,,8.68,
2026-06-03 22:14:34,0,0.0900,0.0225,0.0225,0,0.180,0.112,0,0.0450,0,0,0,0,8.68,,,0,,0,,8.68,,8.68,8.68,,8.68,
2026-06-03 22:14:35,0.0452,0.0678,0.0452,0.0226,0,0.181,0.136,0,0.0678,0.0452,0,0.0226,0,8.56,,,0,,0,,8.56,,8.56,8.54,,8.54,
2026-06-03 22:14:36,0.0452,0.0678,0.0452,0.0226,0,0.181,0.136,0,0.0678,0.0452,0,0.0226,0,8.56,,,0,,0,,8.56,,8.56,8.54,,8.54,
2026-06-03 22:14:37,0.0452,0.0678,0.0452,0.0226,0,0.181,0.136,0,0.0678,0.0452,0,0.0226,0,8.56,,,0,,0,,8.56,,8.56,8.54,,8.54,
2026-06-03 22:14:38,0.0452,0.0678,0.0452,0.0226,0,0.181,0.136,0,0.0678,0.0452,0,0.0226,0,8.56,,,0,,0,,8.56,,8.56,8.54,,8.54,
2026-06-03 22:14:39,0.0452,0.0678,0.0452,0.0226,0,0.181,0.136,0,0.0678,0.0452,0,0.0226,0,8.56,,,0,,0,,8.56,,8.56,8.54,,8.54,
2026-06-03 22:14:40,0,0.0912,0,0.0228,0,0.182,0.0912,0,0.0456,0,0,0,0,8.64,,,0,,0,,8.59,,8.62,8.62,,8.62,
2026-06-03 22:14:41,0,0.0912,0,0.0228,0,0.182,0.0912,0,0.0456,0,0,0,0,8.64,,,0,,0,,8.59,,8.62,8.62,,8.62,
2026-06-03 22:14:42,0,0.0912,0,0.0228,0,0.182,0.0912,0,0.0456,0,0,0,0,8.64,,,0,,0,,8.59,,8.62,8.62,,8.62,
2026-06-03 22:14:43,0,0.0912,0,0.0228,0,0.182,0.0912,0,0.0456,0,0,0,0,8.64,,,0,,0,,8.59,,8.62,8.62,,8.62,
2026-06-03 22:14:44,0,0.0912,0,0.0228,0,0.182,0.0912,0,0.0456,0,0,0,0,8.64,,,0,,0,,8.59,,8.62,8.62,,8.62,
2026-06-03 22:14:45,0.0226,0.0679,0.0226,0.0226,0,0.159,0.113,0,0.0226,0,0,0,0,8.54,,,0,,0,,8.56,,8.56,8.56,,8.54,
2026-06-03 22:14:46,0.0226,0.0679,0.0226,0.0226,0,0.159,0.113,0,0.0226,0,0,0,0,8.54,,,0,,0,,8.56,,8.56,8.56,,8.54,
2026-06-03 22:14:47,0.0226,0.0679,0.0226,0.0226,0,0.159,0.113,0,0.0226,0,0,0,0,8.54,,,0,,0,,8.56,,8.56,8.56,,8.54,
2026-06-03 22:14:48,0.0226,0.0679,0.0226,0.0226,0,0.159,0.113,0,0.0226,0,0,0,0,8.54,,,0,,0,,8.56,,8.56,8.56,,8.54,
2026-06-03 22:14:49,0.0226,0.0679,0.0226,0.0226,0,0.159,0.113,0,0.0226,0,0,0,0,8.54,,,0,,0,,8.56,,8.56,8.56,,8.54,
2026-06-03 22:14:50,0,0.0683,0.0228,0.0228,0,0.159,0.114,0,0.0455,0,0,0,0,8.59,,,0,,0,,8.56,,8.59,8.56,,8.59,
2026-06-03 22:14:51,0,0.0683,0.0228,0.0228,0,0.159,0.114,0,0.0455,0,0,0,0,8.59,,,0,,0,,8.56,,8.59,8.56,,8.59,
2026-06-03 22:14:52,0,0.0683,0.0228,0.0228,0,0.159,0.114,0,0.0455,0,0,0,0,8.59,,,0,,0,,8.56,,8.59,8.56,,8.59,
2026-06-03 22:14:53,0,0.0683,0.0228,0.0228,0,0.159,0.114,0,0.0455,0,0,0,0,8.59,,,0,,0,,8.56,,8.59,8.56,,8.59,
2026-06-03 22:14:54,0,0.0683,0.0228,0.0228,0,0.159,0.114,0,0.0455,0,0,0,0,8.59,,,0,,0,,8.56,,8.59,8.56,,8.59,
2026-06-03 22:14:55,0.0229,0.0686,0.0229,0.0229,0,0.137,0.0686,0,0.0457,0,0,0,0,8.60,,,0,,0,,8.60,,8.62,8.60,,8.60,
2026-06-03 22:14:56,0.0229,0.0686,0.0229,0.0229,0,0.137,0.0686,0,0.0457,0,0,0,0,8.60,,,0,,0,,8.60,,8.62,8.60,,8.60,
2026-06-03 22:14:57,0.0229,0.0686,0.0229,0.0229,0,0.137,0.0686,0,0.0457,0,0,0,0,8.60,,,0,,0,,8.60,,8.62,8.60,,8.60,
2026-06-03 22:14:58,0.0229,0.0686,0.0229,0.0229,0,0.137,0.0686,0,0.0457,0,0,0,0,8.60,,,0,,0,,8.60,,8.62,8.60,,8.60,
2026-06-03 22:14:59,0.0229,0.0686,0.0229,0.0229,0,0.137,0.0686,0,0.0457,0,0,0,0,8.60,,,0,,0,,8.60,,8.62,8.60,,8.60,
2026-06-03 22:15:00,0,0.114,0,0.0457,0,0.160,0.0915,0,0.0457,0.0229,0,0.0686,0,8.60,,,0,,0,,8.60,,8.60,8.60,,8.60,
2026-06-03 22:15:01,0,0.114,0,0.0457,0,0.160,0.0915,0,0.0457,0.0229,0,0.0686,0,8.60,,,0,,0,,8.60,,8.60,8.60,,8.60,
2026-06-03 22:15:02,0,0.114,0,0.0457,0,0.160,0.0915,0,0.0457,0.0229,0,0.0686,0,8.60,,,0,,0,,8.60,,8.60,8.60,,8.60,
2026-06-03 22:15:03,0,0.114,0,0.0457,0,0.160,0.0915,0,0.0457,0.0229,0,0.0686,0,8.60,,,0,,0,,8.60,,8.60,8.60,,8.60,
2026-06-03 22:15:04,0,0.114,0,0.0457,0,0.160,0.0915,0,0.0457,0.0229,0,0.0686,0,8.60,,,0,,0,,8.60,,8.60,8.60,,8.60,
2026-06-03 22:15:05,0.0227,0.0907,0.0227,0.0227,0,0.318,0.136,0,0.0454,0,0,0.0907,0,8.51,,,0,,0,,8.51,,8.53,8.53,,8.51,
2026-06-03 22:15:06,0.0227,0.0907,0.0227,0.0227,0,0.318,0.136,0,0.0454,0,0,0.0907,0,8.51,,,0,,0,,8.51,,8.53,8.53,,8.51,
2026-06-03 22:15:07,0.0227,0.0907,0.0227,0.0227,0,0.318,0.136,0,0.0454,0,0,0.0907,0,8.51,,,0,,0,,8.51,,8.53,8.53,,8.51,
2026-06-03 22:15:08,0.0227,0.0907,0.0227,0.0227,0,0.318,0.136,0,0.0454,0,0,0.0907,0,8.51,,,0,,0,,8.51,,8.53,8.53,,8.51,
2026-06-03 22:15:09,0.0227,0.0907,0.0227,0.0227,0,0.318,0.136,0,0.0454,0,0,0.0907,0,8.51,,,0,,0,,8.51,,8.53,8.53,,8.51,
2026-06-03 22:15:10,0,0.116,0.0231,0.0231,0,0.231,0.116,0.0231,0.0463,0,0,0.0231,0,8.67,,,0,,0,,8.67,,8.67,8.65,,8.67,
2026-06-03 22:15:11,0,0.116,0.0231,0.0231,0,0.231,0.116,0.0231,0.0463,0,0,0.0231,0,8.67,,,0,,0,,8.67,,8.67,8.65,,8.67,
2026-06-03 22:15:12,0,0.116,0.0231,0.0231,0,0.231,0.116,0.0231,0.0463,0,0,0.0231,0,8.67,,,0,,0,,8.67,,8.67,8.65,,8.67,
2026-06-03 22:15:13,0,0.116,0.0231,0.0231,0,0.231,0.116,0.0231,0.0463,0,0,0.0231,0,8.67,,,0,,0,,8.67,,8.67,8.65,,8.67,
2026-06-03 22:15:14,0,0.116,0.0231,0.0231,0,0.231,0.116,0.0231,0.0463,0,0,0.0231,0,8.67,,,0,,0,,8.67,,8.67,8.65,,8.67,
2026-06-03 22:15:15,0.0233,0.0932,0.0233,0.0233,0,0.163,0.0932,0,0.0466,0,0,0,0,8.71,,,,,0,,8.71,,8.74,8.71,,8.69,
2026-06-03 22:15:16,0.0233,0.0932,0.0233,0.0233,0,0.163,0.0932,0,0.0466,0,0,0,0,8.71,,,,,0,,8.71,,8.74,8.71,,8.69,
2026-06-03 22:15:17,0.0233,0.0932,0.0233,0.0233,0,0.163,0.0932,0,0.0466,0,0,0,0,8.71,,,,,0,,8.71,,8.74,8.71,,8.69,
2026-06-03 22:15:18,0.0233,0.0932,0.0233,0.0233,0,0.163,0.0932,0,0.0466,0,0,0,0,8.71,,,,,0,,8.71,,8.74,8.71,,8.69,
2026-06-03 22:15:19,0.0233,0.0932,0.0233,0.0233,0,0.163,0.0932,0,0.0466,0,0,0,0,8.71,,,,,0,,8.71,,8.74,8.71,,8.69,
2026-06-03 22:15:20,0,0.0929,0,0.0464,0,0.186,0.0929,0,0.0697,0.0232,0,0.0232,0,8.68,,,,,0,,8.66,,8.68,8.66,,8.66,
2026-06-03 22:15:21,0,0.0929,0,0.0464,0,0.186,0.0929,0,0.0697,0.0232,0,0.0232,0,8.68,,,,,0,,8.66,,8.68,8.66,,8.66,
2026-06-03 22:15:22,0,0.0929,0,0.0464,0,0.186,0.0929,0,0.0697,0.0232,0,0.0232,0,8.68,,,,,0,,8.66,,8.68,8.66,,8.66,
2026-06-03 22:15:23,0,0.0929,0,0.0464,0,0.186,0.0929,0,0.0697,0.0232,0,0.0232,0,8.68,,,,,0,,8.66,,8.68,8.66,,8.66,
