"Time","coredns","etcd","gnb-crc","gnb-crc-5cc99f5f84-gljgk","gnb-layer-map","gnb-layer-map-cc7748bbb-bx8m2","gnb-ldpc","gnb-modulation","gnb-modulation-5588bd5dd6-7sb8d","gnb-ofdm-mod","gnb-precoding","gnb-precoding-75b79846c-nq9qx","gnb-scramble","gnb-scramble-64d657bcf5-pd75v","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload"
2026-06-09 21:30:54,0,0.0883,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0,0.199,0.0662,0,0.0442,0.0221,0,0.0221,0
2026-06-09 21:30:55,0,0.0883,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0,0.199,0.0662,0,0.0442,0.0221,0,0.0221,0
2026-06-09 21:30:56,0,0.0883,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0221,0.353,0,0.199,0.0662,0,0.0442,0.0221,0,0.0221,0
2026-06-09 21:30:57,0.0220,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.352,0,0.242,0.0660,0,0.0880,0,0,0.0440,0
2026-06-09 21:30:58,0.0220,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.352,0,0.242,0.0660,0,0.0880,0,0,0.0440,0
2026-06-09 21:30:59,0.0220,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.352,0,0.242,0.0660,0,0.0880,0,0,0.0440,0
2026-06-09 21:31:00,0.0220,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.352,0,0.242,0.0660,0,0.0880,0,0,0.0440,0
2026-06-09 21:31:01,0.0220,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0440,0.352,0,0.242,0.0660,0,0.0880,0,0,0.0440,0
2026-06-09 21:31:02,0,0.111,11.1,,11.1,,11.1,11.2,,11.1,11.1,,11.2,,0,0.312,0,0.223,0.0891,0,0.0668,0,0,0.0446,0
2026-06-09 21:31:03,0,0.111,11.1,,11.1,,11.1,11.2,,11.1,11.1,,11.2,,0,0.312,0,0.223,0.0891,0,0.0668,0,0,0.0446,0
2026-06-09 21:31:04,0,0.111,11.1,,11.1,,11.1,11.2,,11.1,11.1,,11.2,,0,0.312,0,0.223,0.0891,0,0.0668,0,0,0.0446,0
2026-06-09 21:31:05,0,0.111,11.1,,11.1,,11.1,11.2,,11.1,11.1,,11.2,,0,0.312,0,0.223,0.0891,0,0.0668,0,0,0.0446,0
2026-06-09 21:31:06,0,0.111,11.1,,11.1,,11.1,11.2,,11.1,11.1,,11.2,,0,0.312,0,0.223,0.0891,0,0.0668,0,0,0.0446,0
2026-06-09 21:31:07,0.0218,0.109,10.9,,10.9,,10.9,10.9,,10.8,10.9,,10.9,,0.0218,0.348,0,0.218,0.0870,0,0.0435,0,0,0.0218,0
2026-06-09 21:31:08,0.0218,0.109,10.9,,10.9,,10.9,10.9,,10.8,10.9,,10.9,,0.0218,0.348,0,0.218,0.0870,0,0.0435,0,0,0.0218,0
2026-06-09 21:31:09,0.0218,0.109,10.9,,10.9,,10.9,10.9,,10.8,10.9,,10.9,,0.0218,0.348,0,0.218,0.0870,0,0.0435,0,0,0.0218,0
2026-06-09 21:31:10,0.0218,0.109,10.9,,10.9,,10.9,10.9,,10.8,10.9,,10.9,,0.0218,0.348,0,0.218,0.0870,0,0.0435,0,0,0.0218,0
2026-06-09 21:31:11,0.0218,0.109,10.9,,10.9,,10.9,10.9,,10.8,10.9,,10.9,,0.0218,0.348,0,0.218,0.0870,0,0.0435,0,0,0.0218,0
2026-06-09 21:31:12,0.0225,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0225,0.337,0,0.202,0.0898,0,0.0898,0.0225,0,0.0449,0
2026-06-09 21:31:13,0.0225,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0225,0.337,0,0.202,0.0898,0,0.0898,0.0225,0,0.0449,0
2026-06-09 21:31:14,0.0225,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0225,0.337,0,0.202,0.0898,0,0.0898,0.0225,0,0.0449,0
2026-06-09 21:31:15,0.0225,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0225,0.337,0,0.202,0.0898,0,0.0898,0.0225,0,0.0449,0
2026-06-09 21:31:16,0.0225,0.112,11.2,,11.2,,11.2,11.2,,11.2,11.2,,11.2,,0.0225,0.337,0,0.202,0.0898,0,0.0898,0.0225,0,0.0449,0
2026-06-09 21:31:17,0.0413,0.103,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0413,0.351,0,0.227,0.0619,0,0.0413,0,0,0.0413,0
2026-06-09 21:31:18,0.0413,0.103,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0413,0.351,0,0.227,0.0619,0,0.0413,0,0,0.0413,0
2026-06-09 21:31:19,0.0413,0.103,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0413,0.351,0,0.227,0.0619,0,0.0413,0,0,0.0413,0
2026-06-09 21:31:20,0.0413,0.103,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0413,0.351,0,0.227,0.0619,0,0.0413,0,0,0.0413,0
2026-06-09 21:31:21,0.0413,0.103,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0413,0.351,0,0.227,0.0619,0,0.0413,0,0,0.0413,0
2026-06-09 21:31:22,0.0372,0.0745,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0745,0.559,0,0.261,0.112,0,0.0372,0,0,0.0745,0
2026-06-09 21:31:23,0.0372,0.0745,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0745,0.559,0,0.261,0.112,0,0.0372,0,0,0.0745,0
2026-06-09 21:31:24,0.0372,0.0745,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0745,0.559,0,0.261,0.112,0,0.0372,0,0,0.0745,0
2026-06-09 21:31:25,0.0372,0.0745,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0745,0.559,0,0.261,0.112,0,0.0372,0,0,0.0745,0
2026-06-09 21:31:26,0.0372,0.0745,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0.0745,0.559,0,0.261,0.112,0,0.0372,0,0,0.0745,0
2026-06-09 21:31:27,0.0209,0.125,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.188,0.0626,0,0.0834,0,0,0.0209,0.0209
2026-06-09 21:31:28,0.0209,0.125,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.188,0.0626,0,0.0834,0,0,0.0209,0.0209
2026-06-09 21:31:29,0.0209,0.125,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.188,0.0626,0,0.0834,0,0,0.0209,0.0209
2026-06-09 21:31:30,0.0209,0.125,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.188,0.0626,0,0.0834,0,0,0.0209,0.0209
2026-06-09 21:31:31,0.0209,0.125,10.4,,10.4,,10.4,10.4,,10.4,10.4,,10.4,,0.0209,0.313,0,0.188,0.0626,0,0.0834,0,0,0.0209,0.0209
2026-06-09 21:31:32,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0,0.389,0,0.435,0.0915,0,0.0458,0,0,0.137,0
2026-06-09 21:31:33,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0,0.389,0,0.435,0.0915,0,0.0458,0,0,0.137,0
2026-06-09 21:31:34,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0,0.389,0,0.435,0.0915,0,0.0458,0,0,0.137,0
2026-06-09 21:31:35,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0,0.389,0,0.435,0.0915,0,0.0458,0,0,0.137,0
2026-06-09 21:31:36,0,0.114,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0,0.389,0,0.435,0.0915,0,0.0458,0,0,0.137,0
2026-06-09 21:31:37,0,0.152,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0435,0.348,0,0.218,0.0653,0,0.0653,0,0,0.0435,0
2026-06-09 21:31:38,0,0.152,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0435,0.348,0,0.218,0.0653,0,0.0653,0,0,0.0435,0
2026-06-09 21:31:39,0,0.152,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0435,0.348,0,0.218,0.0653,0,0.0653,0,0,0.0435,0
2026-06-09 21:31:40,0,0.152,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0435,0.348,0,0.218,0.0653,0,0.0653,0,0,0.0435,0
2026-06-09 21:31:41,0,0.152,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0435,0.348,0,0.218,0.0653,0,0.0653,0,0,0.0435,0
2026-06-09 21:31:42,0.0237,0.118,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0,0.379,0.0237,0.474,0.0948,0,0.0948,0,0,0.0474,0
2026-06-09 21:31:43,0.0237,0.118,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0,0.379,0.0237,0.474,0.0948,0,0.0948,0,0,0.0474,0
2026-06-09 21:31:44,0.0237,0.118,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0,0.379,0.0237,0.474,0.0948,0,0.0948,0,0,0.0474,0
2026-06-09 21:31:45,0.0237,0.118,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0,0.379,0.0237,0.474,0.0948,0,0.0948,0,0,0.0474,0
2026-06-09 21:31:46,0.0237,0.118,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0,0.379,0.0237,0.474,0.0948,0,0.0948,0,0,0.0474,0
2026-06-09 21:31:47,0.0683,0.114,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0455,0.319,0,0.205,0.0911,0,0.0455,0.0228,0,0.0683,0
2026-06-09 21:31:48,0.0683,0.114,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0455,0.319,0,0.205,0.0911,0,0.0455,0.0228,0,0.0683,0
2026-06-09 21:31:49,0.0683,0.114,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0455,0.319,0,0.205,0.0911,0,0.0455,0.0228,0,0.0683,0
2026-06-09 21:31:50,0.0683,0.114,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0455,0.319,0,0.205,0.0911,0,0.0455,0.0228,0,0.0683,0
2026-06-09 21:31:51,0.0683,0.114,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0455,0.319,0,0.205,0.0911,0,0.0455,0.0228,0,0.0683,0
2026-06-09 21:31:52,0,0.111,11.1,,11.1,,11.1,11.1,,11.0,11.1,,11.0,,0.0221,0.354,0,0.221,0.0886,0,0.0886,0,0,0.0221,0
2026-06-09 21:31:53,0,0.111,11.1,,11.1,,11.1,11.1,,11.0,11.1,,11.0,,0.0221,0.354,0,0.221,0.0886,0,0.0886,0,0,0.0221,0
2026-06-09 21:31:54,0,0.111,11.1,,11.1,,11.1,11.1,,11.0,11.1,,11.0,,0.0221,0.354,0,0.221,0.0886,0,0.0886,0,0,0.0221,0
2026-06-09 21:31:55,0,0.111,11.1,,11.1,,11.1,11.1,,11.0,11.1,,11.0,,0.0221,0.354,0,0.221,0.0886,0,0.0886,0,0,0.0221,0
2026-06-09 21:31:56,0,0.111,11.1,,11.1,,11.1,11.1,,11.0,11.1,,11.0,,0.0221,0.354,0,0.221,0.0886,0,0.0886,0,0,0.0221,0
2026-06-09 21:31:57,0,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.220,0.0660,0,0.0660,0,0,0.0660,0
2026-06-09 21:31:58,0,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.220,0.0660,0,0.0660,0,0,0.0660,0
2026-06-09 21:31:59,0,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.220,0.0660,0,0.0660,0,0,0.0660,0
2026-06-09 21:32:00,0,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.220,0.0660,0,0.0660,0,0,0.0660,0
2026-06-09 21:32:01,0,0.132,11.0,,11.0,,11.0,11.0,,11.0,11.0,,11.0,,0.0220,0.352,0,0.220,0.0660,0,0.0660,0,0,0.0660,0
2026-06-09 21:32:02,0.0218,0.0872,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0872,0,0.0654,0.0218,0,0.0218,0
2026-06-09 21:32:03,0.0218,0.0872,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0872,0,0.0654,0.0218,0,0.0218,0
2026-06-09 21:32:04,0.0218,0.0872,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0872,0,0.0654,0.0218,0,0.0218,0
2026-06-09 21:32:05,0.0218,0.0872,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0872,0,0.0654,0.0218,0,0.0218,0
2026-06-09 21:32:06,0.0218,0.0872,10.9,,10.9,,10.9,10.9,,10.9,10.9,,10.9,,0.0218,0.327,0,0.196,0.0872,0,0.0654,0.0218,0,0.0218,0
2026-06-09 21:32:07,0.0451,0.135,11.3,,11.3,,11.2,11.3,,11.2,11.3,,11.3,,0.0225,0.383,0,0.225,0.0451,0,0.0451,0,0,0.0451,0
2026-06-09 21:32:08,0.0451,0.135,11.3,,11.3,,11.2,11.3,,11.2,11.3,,11.3,,0.0225,0.383,0,0.225,0.0451,0,0.0451,0,0,0.0451,0
2026-06-09 21:32:09,0.0451,0.135,11.3,,11.3,,11.2,11.3,,11.2,11.3,,11.3,,0.0225,0.383,0,0.225,0.0451,0,0.0451,0,0,0.0451,0
2026-06-09 21:32:10,0.0451,0.135,11.3,,11.3,,11.2,11.3,,11.2,11.3,,11.3,,0.0225,0.383,0,0.225,0.0451,0,0.0451,0,0,0.0451,0
2026-06-09 21:32:11,0.0451,0.135,11.3,,11.3,,11.2,11.3,,11.2,11.3,,11.3,,0.0225,0.383,0,0.225,0.0451,0,0.0451,0,0,0.0451,0
2026-06-09 21:32:12,0.0214,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.321,0,0.214,0.107,0,0.0856,0,0,0.128,0
2026-06-09 21:32:13,0.0214,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.321,0,0.214,0.107,0,0.0856,0,0,0.128,0
2026-06-09 21:32:14,0.0214,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.321,0,0.214,0.107,0,0.0856,0,0,0.128,0
2026-06-09 21:32:15,0.0214,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.321,0,0.214,0.107,0,0.0856,0,0,0.128,0
2026-06-09 21:32:16,0.0214,0.107,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.321,0,0.214,0.107,0,0.0856,0,0,0.128,0
2026-06-09 21:32:17,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.226,0.0679,0,0.0679,0.0226,0,0.0226,0
2026-06-09 21:32:18,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.226,0.0679,0,0.0679,0.0226,0,0.0226,0
2026-06-09 21:32:19,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.226,0.0679,0,0.0679,0.0226,0,0.0226,0
2026-06-09 21:32:20,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.226,0.0679,0,0.0679,0.0226,0,0.0226,0
2026-06-09 21:32:21,0.0226,0.113,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0226,0.340,0,0.226,0.0679,0,0.0679,0.0226,0,0.0226,0
2026-06-09 21:32:22,0,0.171,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0855,0.684,0,0.299,0.0855,0,0.0855,0,0,0,0
2026-06-09 21:32:23,0,0.171,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0855,0.684,0,0.299,0.0855,0,0.0855,0,0,0,0
2026-06-09 21:32:24,0,0.171,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0855,0.684,0,0.299,0.0855,0,0.0855,0,0,0,0
2026-06-09 21:32:25,0,0.171,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0855,0.684,0,0.299,0.0855,0,0.0855,0,0,0,0
2026-06-09 21:32:26,0,0.171,11.8,,11.8,,11.8,11.8,,11.8,11.8,,11.8,,0.0855,0.684,0,0.299,0.0855,0,0.0855,0,0,0,0
2026-06-09 21:32:27,0.0234,0.117,11.7,,11.7,,11.7,11.7,,11.7,11.7,,11.7,,0.0234,0.374,0,0.210,0.0702,0,0.0468,0,0,0.0234,0
2026-06-09 21:32:28,0.0234,0.117,11.7,,11.7,,11.7,11.7,,11.7,11.7,,11.7,,0.0234,0.374,0,0.210,0.0702,0,0.0468,0,0,0.0234,0
2026-06-09 21:32:29,0.0234,0.117,11.7,,11.7,,11.7,11.7,,11.7,11.7,,11.7,,0.0234,0.374,0,0.210,0.0702,0,0.0468,0,0,0.0234,0
2026-06-09 21:32:30,0.0234,0.117,11.7,,11.7,,11.7,11.7,,11.7,11.7,,11.7,,0.0234,0.374,0,0.210,0.0702,0,0.0468,0,0,0.0234,0
2026-06-09 21:32:31,0.0234,0.117,11.7,,11.7,,11.7,11.7,,11.7,11.7,,11.7,,0.0234,0.374,0,0.210,0.0702,0,0.0468,0,0,0.0234,0
2026-06-09 21:32:32,0.0210,0.105,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0420,0.336,0,0.399,0.0841,0,0.0841,0.0210,0,0.147,0
2026-06-09 21:32:33,0.0210,0.105,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0420,0.336,0,0.399,0.0841,0,0.0841,0.0210,0,0.147,0
2026-06-09 21:32:34,0.0210,0.105,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0420,0.336,0,0.399,0.0841,0,0.0841,0.0210,0,0.147,0
2026-06-09 21:32:35,0.0210,0.105,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0420,0.336,0,0.399,0.0841,0,0.0841,0.0210,0,0.147,0
2026-06-09 21:32:36,0.0210,0.105,10.5,,10.5,,10.5,10.5,,10.5,10.5,,10.5,,0.0420,0.336,0,0.399,0.0841,0,0.0841,0.0210,0,0.147,0
2026-06-09 21:32:37,0,0.138,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0,0.369,0,0.208,0.0692,0,0.0461,0,0,0.0461,0
2026-06-09 21:32:38,0,0.138,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0,0.369,0,0.208,0.0692,0,0.0461,0,0,0.0461,0
2026-06-09 21:32:39,0,0.138,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0,0.369,0,0.208,0.0692,0,0.0461,0,0,0.0461,0
2026-06-09 21:32:40,0,0.138,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0,0.369,0,0.208,0.0692,0,0.0461,0,0,0.0461,0
2026-06-09 21:32:41,0,0.138,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0,0.369,0,0.208,0.0692,0,0.0461,0,0,0.0461,0
2026-06-09 21:32:42,0.0227,0.136,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0453,0.317,0,0.272,0.181,0,0.0906,0.0227,0,0.0227,0
2026-06-09 21:32:43,0.0227,0.136,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0453,0.317,0,0.272,0.181,0,0.0906,0.0227,0,0.0227,0
2026-06-09 21:32:44,0.0227,0.136,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0453,0.317,0,0.272,0.181,0,0.0906,0.0227,0,0.0227,0
2026-06-09 21:32:45,0.0227,0.136,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0453,0.317,0,0.272,0.181,0,0.0906,0.0227,0,0.0227,0
2026-06-09 21:32:46,0.0227,0.136,11.3,,11.3,,11.3,11.3,,11.3,11.3,,11.3,,0.0453,0.317,0,0.272,0.181,0,0.0906,0.0227,0,0.0227,0
2026-06-09 21:32:47,0.0231,0.115,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0231,0.369,0,0.231,0.0692,0,0.0692,0,0,0.0923,0
2026-06-09 21:32:48,0.0231,0.115,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0231,0.369,0,0.231,0.0692,0,0.0692,0,0,0.0923,0
2026-06-09 21:32:49,0.0231,0.115,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0231,0.369,0,0.231,0.0692,0,0.0692,0,0,0.0923,0
2026-06-09 21:32:50,0.0231,0.115,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0231,0.369,0,0.231,0.0692,0,0.0692,0,0,0.0923,0
2026-06-09 21:32:51,0.0231,0.115,11.5,,11.5,,11.5,11.5,,11.5,11.5,,11.5,,0.0231,0.369,0,0.231,0.0692,0,0.0692,0,0,0.0923,0
2026-06-09 21:32:52,0.0219,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.351,0,0.197,0.0657,0,0.0438,0,0,0.0219,0
2026-06-09 21:32:53,0.0219,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.351,0,0.197,0.0657,0,0.0438,0,0,0.0219,0
2026-06-09 21:32:54,0.0219,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.351,0,0.197,0.0657,0,0.0438,0,0,0.0219,0
2026-06-09 21:32:55,0.0219,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.351,0,0.197,0.0657,0,0.0438,0,0,0.0219,0
2026-06-09 21:32:56,0.0219,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.351,0,0.197,0.0657,0,0.0438,0,0,0.0219,0
2026-06-09 21:32:57,0.0438,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.329,0,0.219,0.0876,0,0.0657,0.0219,0,0.0438,0
2026-06-09 21:32:58,0.0438,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.329,0,0.219,0.0876,0,0.0657,0.0219,0,0.0438,0
2026-06-09 21:32:59,0.0438,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.329,0,0.219,0.0876,0,0.0657,0.0219,0,0.0438,0
2026-06-09 21:33:00,0.0438,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.329,0,0.219,0.0876,0,0.0657,0.0219,0,0.0438,0
2026-06-09 21:33:01,0.0438,0.110,11.0,,10.9,,11.0,11.0,,10.9,11.0,,11.0,,0.0219,0.329,0,0.219,0.0876,0,0.0657,0.0219,0,0.0438,0
2026-06-09 21:33:02,0,0.0909,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0227,0.318,0,0.205,0.0909,0.0227,0.0682,0,0,0.0454,0
2026-06-09 21:33:03,0,0.0909,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0227,0.318,0,0.205,0.0909,0.0227,0.0682,0,0,0.0454,0
2026-06-09 21:33:04,0,0.0909,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0227,0.318,0,0.205,0.0909,0.0227,0.0682,0,0,0.0454,0
2026-06-09 21:33:05,0,0.0909,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0227,0.318,0,0.205,0.0909,0.0227,0.0682,0,0,0.0454,0
2026-06-09 21:33:06,0,0.0909,11.4,,11.3,,11.4,11.4,,11.4,11.4,,11.4,,0.0227,0.318,0,0.205,0.0909,0.0227,0.0682,0,0,0.0454,0
2026-06-09 21:33:07,0,0.128,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.342,0,0.214,0.0642,0,0.0856,0,0,0.0214,0
2026-06-09 21:33:08,0,0.128,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.342,0,0.214,0.0642,0,0.0856,0,0,0.0214,0
2026-06-09 21:33:09,0,0.128,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.342,0,0.214,0.0642,0,0.0856,0,0,0.0214,0
2026-06-09 21:33:10,0,0.128,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.342,0,0.214,0.0642,0,0.0856,0,0,0.0214,0
2026-06-09 21:33:11,0,0.128,10.7,,10.7,,10.7,10.7,,10.7,10.7,,10.7,,0.0214,0.342,0,0.214,0.0642,0,0.0856,0,0,0.0214,0
2026-06-09 21:33:12,0.0455,0.0910,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.364,0,0.273,0.0910,0,0.0455,0,0,0.0455,0
2026-06-09 21:33:13,0.0455,0.0910,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.364,0,0.273,0.0910,0,0.0455,0,0,0.0455,0
2026-06-09 21:33:14,0.0455,0.0910,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.364,0,0.273,0.0910,0,0.0455,0,0,0.0455,0
2026-06-09 21:33:15,0.0455,0.0910,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.364,0,0.273,0.0910,0,0.0455,0,0,0.0455,0
2026-06-09 21:33:16,0.0455,0.0910,11.4,,11.4,,11.4,11.4,,11.4,11.4,,11.4,,0.0228,0.364,0,0.273,0.0910,0,0.0455,0,0,0.0455,0
2026-06-09 21:33:17,0,0.123,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0,0.329,0,0.165,0.0823,0,0.0617,0,0,0.0206,0
2026-06-09 21:33:18,0,0.123,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0,0.329,0,0.165,0.0823,0,0.0617,0,0,0.0206,0
2026-06-09 21:33:19,0,0.123,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0,0.329,0,0.165,0.0823,0,0.0617,0,0,0.0206,0
2026-06-09 21:33:20,0,0.123,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0,0.329,0,0.165,0.0823,0,0.0617,0,0,0.0206,0
2026-06-09 21:33:21,0,0.123,10.3,,10.3,,10.3,10.3,,10.3,10.3,,10.3,,0,0.329,0,0.165,0.0823,0,0.0617,0,0,0.0206,0
