"Time","coredns","etcd","gnb-crc","gnb-crc-6d979b8745-bdqr8","gnb-layer-map","gnb-layer-map-84968c6ff5-h4mds","gnb-ldpc","gnb-modulation","gnb-ofdm-mod","gnb-precoding","gnb-precoding-7c4b7468d8-xfzxr","gnb-scramble","gnb-scramble-74ffbb6964-5z7ml","grafana","kepler","kindnet-cni","kube-apiserver","kube-controller-manager","kube-proxy","kube-scheduler","kube-state-metrics","local-path-provisioner","prometheus-server","prometheus-server-configmap-reload"
2026-05-28 18:16:10,0,0.0553,0,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.0184,0.0184,0,0.148,0.0738,0,0.0553,0.0184,0,0.0184,0
2026-05-28 18:16:11,0,0.0553,0,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.0184,0.0184,0,0.148,0.0738,0,0.0553,0.0184,0,0.0184,0
2026-05-28 18:16:12,0,0.0553,0,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.0184,0.0184,0,0.148,0.0738,0,0.0553,0.0184,0,0.0184,0
2026-05-28 18:16:13,0,0.0553,0,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.0184,0.0184,0,0.148,0.0738,0,0.0553,0.0184,0,0.0184,0
2026-05-28 18:16:14,0,0.0553,0,,9.22,,9.22,9.22,9.22,9.22,,9.22,,0.0184,0.0184,0,0.148,0.0738,0,0.0553,0.0184,0,0.0184,0
2026-05-28 18:16:15,0,0.112,0,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0.0186,0.0372,0.0186,0.223,0.130,0,0.0372,0,0,0.112,0
2026-05-28 18:16:16,0,0.112,0,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0.0186,0.0372,0.0186,0.223,0.130,0,0.0372,0,0,0.112,0
2026-05-28 18:16:17,0,0.112,0,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0.0186,0.0372,0.0186,0.223,0.130,0,0.0372,0,0,0.112,0
2026-05-28 18:16:18,0,0.112,0,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0.0186,0.0372,0.0186,0.223,0.130,0,0.0372,0,0,0.112,0
2026-05-28 18:16:19,0,0.112,0,,9.30,,9.30,9.30,9.30,9.30,,9.30,,0.0186,0.0372,0.0186,0.223,0.130,0,0.0372,0,0,0.112,0
2026-05-28 18:16:20,0.0187,0.0934,,,9.34,,9.34,9.34,9.32,9.32,,9.34,,0.0187,0.0560,0,0.224,0.112,0,0.0747,0,0,0.0187,0
2026-05-28 18:16:21,0.0187,0.0934,,,9.34,,9.34,9.34,9.32,9.32,,9.34,,0.0187,0.0560,0,0.224,0.112,0,0.0747,0,0,0.0187,0
2026-05-28 18:16:22,0.0187,0.0934,,,9.34,,9.34,9.34,9.32,9.32,,9.34,,0.0187,0.0560,0,0.224,0.112,0,0.0747,0,0,0.0187,0
2026-05-28 18:16:23,0.0187,0.0934,,,9.34,,9.34,9.34,9.32,9.32,,9.34,,0.0187,0.0560,0,0.224,0.112,0,0.0747,0,0,0.0187,0
2026-05-28 18:16:24,0.0187,0.0934,,,9.34,,9.34,9.34,9.32,9.32,,9.34,,0.0187,0.0560,0,0.224,0.112,0,0.0747,0,0,0.0187,0
2026-05-28 18:16:25,0.0186,0.0928,,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0371,0.0186,0.0186,0.167,0.0743,0,0.0371,0,0,0.0186,0
2026-05-28 18:16:26,0.0186,0.0928,,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0371,0.0186,0.0186,0.167,0.0743,0,0.0371,0,0,0.0186,0
2026-05-28 18:16:27,0.0186,0.0928,,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0371,0.0186,0.0186,0.167,0.0743,0,0.0371,0,0,0.0186,0
2026-05-28 18:16:28,0.0186,0.0928,,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0371,0.0186,0.0186,0.167,0.0743,0,0.0371,0,0,0.0186,0
2026-05-28 18:16:29,0.0186,0.0928,,,9.28,,9.28,9.28,9.28,9.28,,9.28,,0.0371,0.0186,0.0186,0.167,0.0743,0,0.0371,0,0,0.0186,0
2026-05-28 18:16:30,0.0238,0.0715,,,9.20,,9.17,9.17,9.20,9.20,,9.20,,0,0.0238,0,0.214,0.167,0,0.0477,0,0,0,0
2026-05-28 18:16:31,0.0238,0.0715,,,9.20,,9.17,9.17,9.20,9.20,,9.20,,0,0.0238,0,0.214,0.167,0,0.0477,0,0,0,0
2026-05-28 18:16:32,0.0238,0.0715,,,9.20,,9.17,9.17,9.20,9.20,,9.20,,0,0.0238,0,0.214,0.167,0,0.0477,0,0,0,0
2026-05-28 18:16:33,0.0238,0.0715,,,9.20,,9.17,9.17,9.20,9.20,,9.20,,0,0.0238,0,0.214,0.167,0,0.0477,0,0,0,0
2026-05-28 18:16:34,0.0238,0.0715,,,9.20,,9.17,9.17,9.20,9.20,,9.20,,0,0.0238,0,0.214,0.167,0,0.0477,0,0,0,0
2026-05-28 18:16:35,0,0.0899,,,11.2,,11.3,0,11.2,11.2,,11.2,,0.0225,0.0675,0,0.202,0.0899,0,0.0899,0.0225,0,0.0225,0
2026-05-28 18:16:36,0,0.0899,,,11.2,,11.3,0,11.2,11.2,,11.2,,0.0225,0.0675,0,0.202,0.0899,0,0.0899,0.0225,0,0.0225,0
2026-05-28 18:16:37,0,0.0899,,,11.2,,11.3,0,11.2,11.2,,11.2,,0.0225,0.0675,0,0.202,0.0899,0,0.0899,0.0225,0,0.0225,0
2026-05-28 18:16:38,0,0.0899,,,11.2,,11.3,0,11.2,11.2,,11.2,,0.0225,0.0675,0,0.202,0.0899,0,0.0899,0.0225,0,0.0225,0
2026-05-28 18:16:39,0,0.0899,,,11.2,,11.3,0,11.2,11.2,,11.2,,0.0225,0.0675,0,0.202,0.0899,0,0.0899,0.0225,0,0.0225,0
2026-05-28 18:16:40,0.0207,0.0827,,,10.3,,10.3,0,10.3,10.3,,10.3,,0.0207,0.0413,0,0.186,0.103,0,0.0413,0,0,0.0413,0
2026-05-28 18:16:41,0.0207,0.0827,,,10.3,,10.3,0,10.3,10.3,,10.3,,0.0207,0.0413,0,0.186,0.103,0,0.0413,0,0,0.0413,0
2026-05-28 18:16:42,0.0207,0.0827,,,10.3,,10.3,0,10.3,10.3,,10.3,,0.0207,0.0413,0,0.186,0.103,0,0.0413,0,0,0.0413,0
2026-05-28 18:16:43,0.0207,0.0827,,,10.3,,10.3,0,10.3,10.3,,10.3,,0.0207,0.0413,0,0.186,0.103,0,0.0413,0,0,0.0413,0
2026-05-28 18:16:44,0.0207,0.0827,,,10.3,,10.3,0,10.3,10.3,,10.3,,0.0207,0.0413,0,0.186,0.103,0,0.0413,0,0,0.0413,0
2026-05-28 18:16:45,0.0350,0.0875,,,8.75,,8.75,0,8.77,8.75,,8.75,,0,0.0175,0,0.175,0.0875,0,0.0525,0.0175,0,0,0
2026-05-28 18:16:46,0.0350,0.0875,,,8.75,,8.75,0,8.77,8.75,,8.75,,0,0.0175,0,0.175,0.0875,0,0.0525,0.0175,0,0,0
2026-05-28 18:16:47,0.0350,0.0875,,,8.75,,8.75,0,8.77,8.75,,8.75,,0,0.0175,0,0.175,0.0875,0,0.0525,0.0175,0,0,0
2026-05-28 18:16:48,0.0350,0.0875,,,8.75,,8.75,0,8.77,8.75,,8.75,,0,0.0175,0,0.175,0.0875,0,0.0525,0.0175,0,0,0
2026-05-28 18:16:49,0.0350,0.0875,,,8.75,,8.75,0,8.77,8.75,,8.75,,0,0.0175,0,0.175,0.0875,0,0.0525,0.0175,0,0,0
2026-05-28 18:16:50,0.0180,0.0898,,,8.98,,8.98,0,8.96,8.98,,8.98,,0.0180,0.0359,0,0.144,0.0898,0,0.0539,0,0,0.0180,0
2026-05-28 18:16:51,0.0180,0.0898,,,8.98,,8.98,0,8.96,8.98,,8.98,,0.0180,0.0359,0,0.144,0.0898,0,0.0539,0,0,0.0180,0
2026-05-28 18:16:52,0.0180,0.0898,,,8.98,,8.98,0,8.96,8.98,,8.98,,0.0180,0.0359,0,0.144,0.0898,0,0.0539,0,0,0.0180,0
2026-05-28 18:16:53,0.0180,0.0898,,,8.98,,8.98,0,8.96,8.98,,8.98,,0.0180,0.0359,0,0.144,0.0898,0,0.0539,0,0,0.0180,0
2026-05-28 18:16:54,0.0180,0.0898,,,8.98,,8.98,0,8.96,8.98,,8.98,,0.0180,0.0359,0,0.144,0.0898,0,0.0539,0,0,0.0180,0
2026-05-28 18:16:55,0.0194,0.116,,,9.70,,9.70,0,9.70,9.70,,9.70,,0.0194,0.0388,0,0.194,0.0970,0,0.0582,0.0194,0,0,0
2026-05-28 18:16:56,0.0194,0.116,,,9.70,,9.70,0,9.70,9.70,,9.70,,0.0194,0.0388,0,0.194,0.0970,0,0.0582,0.0194,0,0,0
2026-05-28 18:16:57,0.0194,0.116,,,9.70,,9.70,0,9.70,9.70,,9.70,,0.0194,0.0388,0,0.194,0.0970,0,0.0582,0.0194,0,0,0
2026-05-28 18:16:58,0.0194,0.116,,,9.70,,9.70,0,9.70,9.70,,9.70,,0.0194,0.0388,0,0.194,0.0970,0,0.0582,0.0194,0,0,0
2026-05-28 18:16:59,0.0194,0.116,,,9.70,,9.70,0,9.70,9.70,,9.70,,0.0194,0.0388,0,0.194,0.0970,0,0.0582,0.0194,0,0,0
2026-05-28 18:17:00,0,0.0694,,,8.68,,8.68,0,8.68,8.68,,8.68,,0.0174,0.0347,0,0.156,0.139,0,0.0521,0,0,0.0521,0
2026-05-28 18:17:01,0,0.0694,,,8.68,,8.68,0,8.68,8.68,,8.68,,0.0174,0.0347,0,0.156,0.139,0,0.0521,0,0,0.0521,0
2026-05-28 18:17:02,0,0.0694,,,8.68,,8.68,0,8.68,8.68,,8.68,,0.0174,0.0347,0,0.156,0.139,0,0.0521,0,0,0.0521,0
2026-05-28 18:17:03,0,0.0694,,,8.68,,8.68,0,8.68,8.68,,8.68,,0.0174,0.0347,0,0.156,0.139,0,0.0521,0,0,0.0521,0
2026-05-28 18:17:04,0,0.0694,,,8.68,,8.68,0,8.68,8.68,,8.68,,0.0174,0.0347,0,0.156,0.139,0,0.0521,0,0,0.0521,0
2026-05-28 18:17:05,0.0176,0.0879,,,8.80,,8.79,0,8.79,8.79,,8.79,,0.0176,0.0351,0,0.281,0.0703,0,0.0351,0,0,0.0879,0
2026-05-28 18:17:06,0.0176,0.0879,,,8.80,,8.79,0,8.79,8.79,,8.79,,0.0176,0.0351,0,0.281,0.0703,0,0.0351,0,0,0.0879,0
2026-05-28 18:17:07,0.0176,0.0879,,,8.80,,8.79,0,8.79,8.79,,8.79,,0.0176,0.0351,0,0.281,0.0703,0,0.0351,0,0,0.0879,0
2026-05-28 18:17:08,0.0176,0.0879,,,8.80,,8.79,0,8.79,8.79,,8.79,,0.0176,0.0351,0,0.281,0.0703,0,0.0351,0,0,0.0879,0
2026-05-28 18:17:09,0.0176,0.0879,,,8.80,,8.79,0,8.79,8.79,,8.79,,0.0176,0.0351,0,0.281,0.0703,0,0.0351,0,0,0.0879,0
2026-05-28 18:17:10,0,0.0697,,,8.71,,8.71,0,8.71,8.71,,8.71,,0,0.0174,0,0.174,0.0871,0,0.0523,0,0.0174,0.0174,0
2026-05-28 18:17:11,0,0.0697,,,8.71,,8.71,0,8.71,8.71,,8.71,,0,0.0174,0,0.174,0.0871,0,0.0523,0,0.0174,0.0174,0
2026-05-28 18:17:12,0,0.0697,,,8.71,,8.71,0,8.71,8.71,,8.71,,0,0.0174,0,0.174,0.0871,0,0.0523,0,0.0174,0.0174,0
2026-05-28 18:17:13,0,0.0697,,,8.71,,8.71,0,8.71,8.71,,8.71,,0,0.0174,0,0.174,0.0871,0,0.0523,0,0.0174,0.0174,0
2026-05-28 18:17:14,0,0.0697,,,8.71,,8.71,0,8.71,8.71,,8.71,,0,0.0174,0,0.174,0.0871,0,0.0523,0,0.0174,0.0174,0
2026-05-28 18:17:15,0,0.0886,,,8.86,,8.86,0,8.86,8.86,,8.86,,0.0354,0.0354,0,0.159,0.0886,0,0.0532,0,0,0,0
2026-05-28 18:17:16,0,0.0886,,,8.86,,8.86,0,8.86,8.86,,8.86,,0.0354,0.0354,0,0.159,0.0886,0,0.0532,0,0,0,0
2026-05-28 18:17:17,0,0.0886,,,8.86,,8.86,0,8.86,8.86,,8.86,,0.0354,0.0354,0,0.159,0.0886,0,0.0532,0,0,0,0
2026-05-28 18:17:18,0,0.0886,,,8.86,,8.86,0,8.86,8.86,,8.86,,0.0354,0.0354,0,0.159,0.0886,0,0.0532,0,0,0,0
2026-05-28 18:17:19,0,0.0886,,,8.86,,8.86,0,8.86,8.86,,8.86,,0.0354,0.0354,0,0.159,0.0886,0,0.0532,0,0,0,0
2026-05-28 18:17:20,0.0634,0.0846,,,10.6,,10.6,0,10.6,10.6,,0,,0.0211,0.0211,0,0.190,0.106,0,0.0634,0.0211,0,0.0423,0
2026-05-28 18:17:21,0.0634,0.0846,,,10.6,,10.6,0,10.6,10.6,,0,,0.0211,0.0211,0,0.190,0.106,0,0.0634,0.0211,0,0.0423,0
2026-05-28 18:17:22,0.0634,0.0846,,,10.6,,10.6,0,10.6,10.6,,0,,0.0211,0.0211,0,0.190,0.106,0,0.0634,0.0211,0,0.0423,0
2026-05-28 18:17:23,0.0634,0.0846,,,10.6,,10.6,0,10.6,10.6,,0,,0.0211,0.0211,0,0.190,0.106,0,0.0634,0.0211,0,0.0423,0
2026-05-28 18:17:24,0.0634,0.0846,,,10.6,,10.6,0,10.6,10.6,,0,,0.0211,0.0211,0,0.190,0.106,0,0.0634,0.0211,0,0.0423,0
2026-05-28 18:17:25,0,0.0739,,,9.24,,9.24,0,9.24,9.24,,0,,0.0185,0.0370,0,0.148,0.0924,0,0.0370,0,0,0,0
2026-05-28 18:17:26,0,0.0739,,,9.24,,9.24,0,9.24,9.24,,0,,0.0185,0.0370,0,0.148,0.0924,0,0.0370,0,0,0,0
2026-05-28 18:17:27,0,0.0739,,,9.24,,9.24,0,9.24,9.24,,0,,0.0185,0.0370,0,0.148,0.0924,0,0.0370,0,0,0,0
2026-05-28 18:17:28,0,0.0739,,,9.24,,9.24,0,9.24,9.24,,0,,0.0185,0.0370,0,0.148,0.0924,0,0.0370,0,0,0,0
2026-05-28 18:17:29,0,0.0739,,,9.24,,9.24,0,9.24,9.24,,0,,0.0185,0.0370,0,0.148,0.0924,0,0.0370,0,0,0,0
2026-05-28 18:17:30,0,0.0419,,,8.09,,8.09,0,8.09,8.09,,0,,0.0210,0.0419,0,0.210,0.126,0,0.0210,0,0,0,0
2026-05-28 18:17:31,0,0.0419,,,8.09,,8.09,0,8.09,8.09,,0,,0.0210,0.0419,0,0.210,0.126,0,0.0210,0,0,0,0
2026-05-28 18:17:32,0,0.0419,,,8.09,,8.09,0,8.09,8.09,,0,,0.0210,0.0419,0,0.210,0.126,0,0.0210,0,0,0,0
2026-05-28 18:17:33,0,0.0419,,,8.09,,8.09,0,8.09,8.09,,0,,0.0210,0.0419,0,0.210,0.126,0,0.0210,0,0,0,0
2026-05-28 18:17:34,0,0.0419,,,8.09,,8.09,0,8.09,8.09,,0,,0.0210,0.0419,0,0.210,0.126,0,0.0210,0,0,0,0
2026-05-28 18:17:35,0.0161,0.0967,1.87,,8.06,,8.06,0,8.06,8.06,,0,,0.0645,0.0322,0,0.290,0.0967,0.0161,0.0484,0.0161,0,0.0322,0
2026-05-28 18:17:36,0.0161,0.0967,1.87,,8.06,,8.06,0,8.06,8.06,,0,,0.0645,0.0322,0,0.290,0.0967,0.0161,0.0484,0.0161,0,0.0322,0
2026-05-28 18:17:37,0.0161,0.0967,1.87,,8.06,,8.06,0,8.06,8.06,,0,,0.0645,0.0322,0,0.290,0.0967,0.0161,0.0484,0.0161,0,0.0322,0
2026-05-28 18:17:38,0.0161,0.0967,1.87,,8.06,,8.06,0,8.06,8.06,,0,,0.0645,0.0322,0,0.290,0.0967,0.0161,0.0484,0.0161,0,0.0322,0
2026-05-28 18:17:39,0.0161,0.0967,1.87,,8.06,,8.06,0,8.06,8.06,,0,,0.0645,0.0322,0,0.290,0.0967,0.0161,0.0484,0.0161,0,0.0322,0
2026-05-28 18:17:40,0.0150,0.0899,7.49,,7.48,,7.49,0,7.49,7.49,,0,,0.0150,0.0150,0,0.150,0.0749,0,0.0450,0,0,0.0150,0
2026-05-28 18:17:41,0.0150,0.0899,7.49,,7.48,,7.49,0,7.49,7.49,,0,,0.0150,0.0150,0,0.150,0.0749,0,0.0450,0,0,0.0150,0
2026-05-28 18:17:42,0.0150,0.0899,7.49,,7.48,,7.49,0,7.49,7.49,,0,,0.0150,0.0150,0,0.150,0.0749,0,0.0450,0,0,0.0150,0
2026-05-28 18:17:43,0.0150,0.0899,7.49,,7.48,,7.49,0,7.49,7.49,,0,,0.0150,0.0150,0,0.150,0.0749,0,0.0450,0,0,0.0150,0
2026-05-28 18:17:44,0.0150,0.0899,7.49,,7.48,,7.49,0,7.49,7.49,,0,,0.0150,0.0150,0,0.150,0.0749,0,0.0450,0,0,0.0150,0
2026-05-28 18:17:45,0.0177,0.0707,8.82,,8.86,,8.84,0,8.84,8.82,,0,,0.0177,0.0530,0,0.159,0.0884,0,0.0354,0.0177,0,0.0177,0
2026-05-28 18:17:46,0.0177,0.0707,8.82,,8.86,,8.84,0,8.84,8.82,,0,,0.0177,0.0530,0,0.159,0.0884,0,0.0354,0.0177,0,0.0177,0
2026-05-28 18:17:47,0.0177,0.0707,8.82,,8.86,,8.84,0,8.84,8.82,,0,,0.0177,0.0530,0,0.159,0.0884,0,0.0354,0.0177,0,0.0177,0
2026-05-28 18:17:48,0.0177,0.0707,8.82,,8.86,,8.84,0,8.84,8.82,,0,,0.0177,0.0530,0,0.159,0.0884,0,0.0354,0.0177,0,0.0177,0
2026-05-28 18:17:49,0.0177,0.0707,8.82,,8.86,,8.84,0,8.84,8.82,,0,,0.0177,0.0530,0,0.159,0.0884,0,0.0354,0.0177,0,0.0177,0
2026-05-28 18:17:50,0.0181,0.0723,9.04,,9.02,,9.04,0,9.04,9.04,,0,,0,0.0362,0,0.163,0.0723,0,0.0542,0,0,0,0
2026-05-28 18:17:51,0.0181,0.0723,9.04,,9.02,,9.04,0,9.04,9.04,,0,,0,0.0362,0,0.163,0.0723,0,0.0542,0,0,0,0
2026-05-28 18:17:52,0.0181,0.0723,9.04,,9.02,,9.04,0,9.04,9.04,,0,,0,0.0362,0,0.163,0.0723,0,0.0542,0,0,0,0
2026-05-28 18:17:53,0.0181,0.0723,9.04,,9.02,,9.04,0,9.04,9.04,,0,,0,0.0362,0,0.163,0.0723,0,0.0542,0,0,0,0
2026-05-28 18:17:54,0.0181,0.0723,9.04,,9.02,,9.04,0,9.04,9.04,,0,,0,0.0362,0,0.163,0.0723,0,0.0542,0,0,0,0
2026-05-28 18:17:55,0.0360,0.0720,9.01,,9.01,,9.01,0,9.01,9.01,,0,,0.0180,0.0360,0,0.162,0.108,0,0.0540,0.0180,0,0.0180,0
2026-05-28 18:17:56,0.0360,0.0720,9.01,,9.01,,9.01,0,9.01,9.01,,0,,0.0180,0.0360,0,0.162,0.108,0,0.0540,0.0180,0,0.0180,0
2026-05-28 18:17:57,0.0360,0.0720,9.01,,9.01,,9.01,0,9.01,9.01,,0,,0.0180,0.0360,0,0.162,0.108,0,0.0540,0.0180,0,0.0180,0
2026-05-28 18:17:58,0.0360,0.0720,9.01,,9.01,,9.01,0,9.01,9.01,,0,,0.0180,0.0360,0,0.162,0.108,0,0.0540,0.0180,0,0.0180,0
2026-05-28 18:17:59,0.0360,0.0720,9.01,,9.01,,9.01,0,9.01,9.01,,0,,0.0180,0.0360,0,0.162,0.108,0,0.0540,0.0180,0,0.0180,0
2026-05-28 18:18:00,0.0174,0.0872,8.74,,8.72,,8.72,0,8.72,8.72,,0,,0.0349,0.0174,0,0.157,0.122,0,0.0698,0,0,0.0523,0
2026-05-28 18:18:01,0.0174,0.0872,8.74,,8.72,,8.72,0,8.72,8.72,,0,,0.0349,0.0174,0,0.157,0.122,0,0.0698,0,0,0.0523,0
2026-05-28 18:18:02,0.0174,0.0872,8.74,,8.72,,8.72,0,8.72,8.72,,0,,0.0349,0.0174,0,0.157,0.122,0,0.0698,0,0,0.0523,0
2026-05-28 18:18:03,0.0174,0.0872,8.74,,8.72,,8.72,0,8.72,8.72,,0,,0.0349,0.0174,0,0.157,0.122,0,0.0698,0,0,0.0523,0
2026-05-28 18:18:04,0.0174,0.0872,8.74,,8.72,,8.72,0,8.72,8.72,,0,,0.0349,0.0174,0,0.157,0.122,0,0.0698,0,0,0.0523,0
2026-05-28 18:18:05,0,0.106,8.84,,8.86,,8.86,0,8.86,8.86,,0,,0,0.0532,0,0.284,0.0709,0,0.0354,0,0,0.0886,0
2026-05-28 18:18:06,0,0.106,8.84,,8.86,,8.86,0,8.86,8.86,,0,,0,0.0532,0,0.284,0.0709,0,0.0354,0,0,0.0886,0
2026-05-28 18:18:07,0,0.106,8.84,,8.86,,8.86,0,8.86,8.86,,0,,0,0.0532,0,0.284,0.0709,0,0.0354,0,0,0.0886,0
2026-05-28 18:18:08,0,0.106,8.84,,8.86,,8.86,0,8.86,8.86,,0,,0,0.0532,0,0.284,0.0709,0,0.0354,0,0,0.0886,0
2026-05-28 18:18:09,0,0.106,8.84,,8.86,,8.86,0,8.86,8.86,,0,,0,0.0532,0,0.284,0.0709,0,0.0354,0,0,0.0886,0
2026-05-28 18:18:10,0.0155,0.0933,7.77,,7.77,,7.77,7.45,7.76,7.79,,0,,0.0155,0.0155,0,0.218,0.0933,0,0.0622,0,0,0.0155,0
2026-05-28 18:18:11,0.0155,0.0933,7.77,,7.77,,7.77,7.45,7.76,7.79,,0,,0.0155,0.0155,0,0.218,0.0933,0,0.0622,0,0,0.0155,0
2026-05-28 18:18:12,0.0155,0.0933,7.77,,7.77,,7.77,7.45,7.76,7.79,,0,,0.0155,0.0155,0,0.218,0.0933,0,0.0622,0,0,0.0155,0
2026-05-28 18:18:13,0.0155,0.0933,7.77,,7.77,,7.77,7.45,7.76,7.79,,0,,0.0155,0.0155,0,0.218,0.0933,0,0.0622,0,0,0.0155,0
2026-05-28 18:18:14,0.0155,0.0933,7.77,,7.77,,7.77,7.45,7.76,7.79,,0,,0.0155,0.0155,0,0.218,0.0933,0,0.0622,0,0,0.0155,0
2026-05-28 18:18:15,0,0.0971,9.71,,9.71,,9.71,9.71,9.71,9.71,,0,,0.0194,0.0388,0,0.175,0.0971,0,0.0388,0,0,0.0971,0.0194
2026-05-28 18:18:16,0,0.0971,9.71,,9.71,,9.71,9.71,9.71,9.71,,0,,0.0194,0.0388,0,0.175,0.0971,0,0.0388,0,0,0.0971,0.0194
2026-05-28 18:18:17,0,0.0971,9.71,,9.71,,9.71,9.71,9.71,9.71,,0,,0.0194,0.0388,0,0.175,0.0971,0,0.0388,0,0,0.0971,0.0194
2026-05-28 18:18:18,0,0.0971,9.71,,9.71,,9.71,9.71,9.71,9.71,,0,,0.0194,0.0388,0,0.175,0.0971,0,0.0388,0,0,0.0971,0.0194
2026-05-28 18:18:19,0,0.0971,9.71,,9.71,,9.71,9.71,9.71,9.71,,0,,0.0194,0.0388,0,0.175,0.0971,0,0.0388,0,0,0.0971,0.0194
2026-05-28 18:18:20,0.0188,0.0938,9.38,,9.38,,9.38,9.37,9.38,9.38,,0,,0,0.0375,0,0.206,0.131,0,0.0563,0,0,0.0188,0
2026-05-28 18:18:21,0.0188,0.0938,9.38,,9.38,,9.38,9.37,9.38,9.38,,0,,0,0.0375,0,0.206,0.131,0,0.0563,0,0,0.0188,0
2026-05-28 18:18:22,0.0188,0.0938,9.38,,9.38,,9.38,9.37,9.38,9.38,,0,,0,0.0375,0,0.206,0.131,0,0.0563,0,0,0.0188,0
2026-05-28 18:18:23,0.0188,0.0938,9.38,,9.38,,9.38,9.37,9.38,9.38,,0,,0,0.0375,0,0.206,0.131,0,0.0563,0,0,0.0188,0
2026-05-28 18:18:24,0.0188,0.0938,9.38,,9.38,,9.38,9.37,9.38,9.38,,0,,0,0.0375,0,0.206,0.131,0,0.0563,0,0,0.0188,0
2026-05-28 18:18:25,0.0437,0.109,10.9,,0,,10.9,10.9,10.9,10.9,,0,,0.0655,0.0437,0,0.196,0.153,0.0437,0.0655,0.0218,0,0.0218,0
2026-05-28 18:18:26,0.0437,0.109,10.9,,0,,10.9,10.9,10.9,10.9,,0,,0.0655,0.0437,0,0.196,0.153,0.0437,0.0655,0.0218,0,0.0218,0
2026-05-28 18:18:27,0.0437,0.109,10.9,,0,,10.9,10.9,10.9,10.9,,0,,0.0655,0.0437,0,0.196,0.153,0.0437,0.0655,0.0218,0,0.0218,0
2026-05-28 18:18:28,0.0437,0.109,10.9,,0,,10.9,10.9,10.9,10.9,,0,,0.0655,0.0437,0,0.196,0.153,0.0437,0.0655,0.0218,0,0.0218,0
2026-05-28 18:18:29,0.0437,0.109,10.9,,0,,10.9,10.9,10.9,10.9,,0,,0.0655,0.0437,0,0.196,0.153,0.0437,0.0655,0.0218,0,0.0218,0
2026-05-28 18:18:30,0,0.0667,8.58,,0,,8.58,8.58,8.60,8.58,,0,,0,0.0222,0,0.156,0.0889,0,0.0444,0,0,0,0
2026-05-28 18:18:31,0,0.0667,8.58,,0,,8.58,8.58,8.60,8.58,,0,,0,0.0222,0,0.156,0.0889,0,0.0444,0,0,0,0
2026-05-28 18:18:32,0,0.0667,8.58,,0,,8.58,8.58,8.60,8.58,,0,,0,0.0222,0,0.156,0.0889,0,0.0444,0,0,0,0
2026-05-28 18:18:33,0,0.0667,8.58,,0,,8.58,8.58,8.60,8.58,,0,,0,0.0222,0,0.156,0.0889,0,0.0444,0,0,0,0
2026-05-28 18:18:34,0,0.0667,8.58,,0,,8.58,8.58,8.60,8.58,,0,,0,0.0222,0,0.156,0.0889,0,0.0444,0,0,0,0
2026-05-28 18:18:35,0.0175,0.0873,8.73,,0,,8.73,8.73,8.73,8.73,,0,,0.0175,0.0175,0.0175,0.157,0.0698,0,0.0524,0.0175,0,0,0
2026-05-28 18:18:36,0.0175,0.0873,8.73,,0,,8.73,8.73,8.73,8.73,,0,,0.0175,0.0175,0.0175,0.157,0.0698,0,0.0524,0.0175,0,0,0
2026-05-28 18:18:37,0.0175,0.0873,8.73,,0,,8.73,8.73,8.73,8.73,,0,,0.0175,0.0175,0.0175,0.157,0.0698,0,0.0524,0.0175,0,0,0
2026-05-28 18:18:38,0.0175,0.0873,8.73,,0,,8.73,8.73,8.73,8.73,,0,,0.0175,0.0175,0.0175,0.157,0.0698,0,0.0524,0.0175,0,0,0
2026-05-28 18:18:39,0.0175,0.0873,8.73,,0,,8.73,8.73,8.73,8.73,,0,,0.0175,0.0175,0.0175,0.157,0.0698,0,0.0524,0.0175,0,0,0
2026-05-28 18:18:40,0,0.0679,8.50,,0,,8.49,8.49,8.49,8.49,,0,,0.0170,0.0509,0,0.153,0.0849,0,0.0509,0,0,0.0170,0
2026-05-28 18:18:41,0,0.0679,8.50,,0,,8.49,8.49,8.49,8.49,,0,,0.0170,0.0509,0,0.153,0.0849,0,0.0509,0,0,0.0170,0
2026-05-28 18:18:42,0,0.0679,8.50,,0,,8.49,8.49,8.49,8.49,,0,,0.0170,0.0509,0,0.153,0.0849,0,0.0509,0,0,0.0170,0
2026-05-28 18:18:43,0,0.0679,8.50,,0,,8.49,8.49,8.49,8.49,,0,,0.0170,0.0509,0,0.153,0.0849,0,0.0509,0,0,0.0170,0
2026-05-28 18:18:44,0,0.0679,8.50,,0,,8.49,8.49,8.49,8.49,,0,,0.0170,0.0509,0,0.153,0.0849,0,0.0509,0,0,0.0170,0
